TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
       642,    110061,228.933019,     440.5,       8.8,    227705,    123725, 100303989,   1088782,    226655,      1143,       639,    503517,      5624,      1138,    296986,    154767, 130822361,   1361947,    295550,    390588,    202825, 172054163,   1784861,    388692
       643,    110062,210.869555,     642.5,     469.5,    186303,    108056, 119699424,  50732060,    165036,      9237,      5295,   5935046,   2485794,      8166,    293838,    157112, 188791116,  73763952,    256678,    403918,    213525, 259517365, 100249841,    352172
       644,    110063,137.304600,     459.0,         0,    198286,    112567,  91013068,         0,    198286,      7941,      4074,   3644786,         0,      7941,    312059,    164740, 143235250,         0,    312059,    417213,    219963, 191500872,         0,    417213
       645,    110064,171.386112,     629.3,     381.8,    204677,    113301, 128803535,  43258423,    183061,     11455,      5159,   7208588,   1969843,      9966,    312096,    162826, 196402053,  62167128,    276784,    410476,    215702, 258312670,  82354850,    364399
       646,    110065,259.972938,     808.0,    1667.2,    208008,    114254, 168070164, 190483904,    159901,     11009,      4972,   8895129,   8288847,      7911,    304343,    158603, 245908835, 264422563,    229562,    413897,    216762, 334429109, 361385480,    312745
       647,    110066,139.264685,         0,     233.0,    217596,    117060,         0,  27274987,    117060,         0,         0,         0,         0,         0,    313349,    162476,         0,  37856996,    162476,    421059,    221412,         0,  51588968,    221412
       648,    110067,159.187614,     552.8,         0,    190003,    109682, 105033429,         0,    190003,      8731,      4368,   4826227,         0,      8731,    291173,    155436, 160960331,         0,    291173,    407115,    214568, 225053313,         0,    407115
       649,    110068,150.205950,     291.3,      27.2,    208718,    117306,  60799539,   3190724,    204557,      9502,      4618,   2768052,    125602,      9280,    309389,    163096,  90125028,   4436221,    302730,    412261,    217367, 120091543,   5912370,    403389
       650,    110069,109.058351,     424.7,       7.7,    214400,    119449,  91055720,    919755,    213529,     10787,      5012,   4581232,     38596,     10734,    321006,    168323, 136331425,   1296083,    319606,    428660,    225077, 182052097,   1733093,    426793
       651,    110070,204.681854,         0,     254.5,    204461,    114832,         0,  29224835,    114832,     10026,      5096,         0,   1296853,      5096,    307154,    161573,         0,  41120310,    161573,    413522,    217331,         0,  55310748,    217331
       652,    110071,118.817051,      44.8,     720.7,    222357,    122595,   9961590,  88354364,    133420,     13113,      6274,    587454,   4521807,      7016,    326007,    169940,  14605106, 122475993,    186874,    426783,    223547,  19119868, 161110356,    245599
       653,    110072, 86.307254,     223.5,     951.0,    215037,    117115,  48060793, 111376340,    147974,     15390,      7091,   3439678,   6743716,      9706,    313065,    161754,  69970071, 153828342,    209438,    409867,    214250,  91605285, 203751381,    275896
       654,    110073,197.064634,     626.0,     962.7,    218232,    118329, 136612948, 113915203,    174282,     14587,      6186,   9131544,   5955680,     10892,    316061,    162831, 197854270, 156757143,    248652,    416817,    217503, 260927388, 209390316,    329135
       655,    110074,264.203058,     708.5,      77.8,    198363,    108293, 140539905,   8425190,    193579,      7619,      2894,   5398348,    225180,      7368,    268953,    140938, 190553209,  10964946,    262155,    383286,    202046, 271558186,  15719144,    373661
       656,    110075,150.201409,     394.0,       1.8,    172780,    100028,  68075262,    180050,    172610,         0,         0,         0,         0,         0,    272257,    145119, 107269149,    261215,    271961,    384136,    202149, 151349609,    363868,    383712
       657,    110076,469.119028,       1.0,    2735.0,    158812,     91466,    158812, 250158636,     91514,      6609,      3530,      6609,   9653406,      3532,    250134,    133111,    250134, 364059893,    133195,    385408,    201054,    385408, 549882780,    201186
       658,    110077, 84.766875,     445.7,     166.7,    216472,    117710,  96481460,  19622233,    200631,     20486,      8495,   9130717,   1416140,     18563,    315661,    162871, 140689946,  27150669,    291155,    424933,    221498, 189392861,  36923721,    392305
       659,    110078, 83.003657,     234.3,     919.0,    227950,    123127,  53408623, 113154112,    158030,     20216,      8420,   4736613,   7738023,     12348,    329611,    169773,  77227961, 156021784,    222994,    431182,    224151, 101025947, 205994748,    293085
       660,    110079,214.511206,     345.8,    1053.0,    219213,    118032,  75803712, 124287702,    157629,     18290,      8009,   6324682,   8433094,     12032,    316261,    162588, 109362944, 171205458,    222727,    418384,    217236, 144677190, 228749753,    295955
       661,    110080,193.840687,     826.0,    2047.5,    210588,    112262, 173945359, 229857018,    155653,     12391,      5137,  10235168,  10518317,      8338,    305759,    156137, 252557240, 319689742,    222165,    418913,    217447, 346021965, 445221990,    306353
       662,    110081,117.551132,     605.7,    1811.7,    224402,    120187, 135920191, 217742631,    161416,     14381,      5665,   8710668,  10263754,      9113,    323542,    166032, 195969189, 300799351,    228346,    436383,    226441, 264317469, 410242299,    309498
       663,    110082,579.321947,     126.7,    8547.3,    178638,     99998,  22633444, 854713143,    102216,     12323,      6342,   1561381,  54209127,      6511,    276863,    144315,  35078565,1233501498,    148053,    403789,    209131,  51160088,1787508535,    214622
       664,    110083,146.372829,     676.7,     656.3,    215396,    117005, 145758207,  76790292,    182803,     24343,     10250,  16473139,   6727113,     19675,    315113,    162406, 213236900, 106586833,    264527,    420001,    217832, 284214926, 142963256,    353031
       665,    110084,318.253186,     806.8,     326.0,    184562,    104741, 148904399,  34145618,    170907,      5723,      2673,   4617645,    871426,      5202,    285204,    149751, 230102245,  48818879,    262032,    423711,    218590, 341850002,  71260281,    388621
       666,    110085,310.657947,    1149.0,     379.5,    190508,    105030, 218894257,  39858793,    178170,     15246,      6304,  17517198,   2392535,     13955,    294380,    152172, 338242298,  57749372,    273853,    420694,    217499, 483377230,  82540729,    391364
       667,    110086,241.288478,     323.8,      47.7,    154580,     92633,  50052891,   4418584,    150245,         0,         0,         0,         0,         0,    237325,    129510,  76845897,   6177627,    229781,    356414,    189409, 115406779,   9034790,    344728
       668,    110087,322.292098,     306.5,     584.8,    167105,     99053,  51217662,  57926424,    133519,      3985,      2245,   1221543,   1312819,      3126,    256803,    139316,  78710208,  81471705,    198818,    373839,    198635, 114581647, 116161503,    287368
       669,    110088,323.576740,     229.5,     455.3,    182367,    105780,  41853227,  48161514,    143821,      7116,      4136,   1633011,   1883084,      5616,    280832,    150291,  64451042,  68427314,    215132,    394448,    208164,  90525742,  94776965,    300692
       670,    110089,584.397885,     884.5,      38.3,    137070,     83866, 121238409,   3212055,    135919,         0,         0,         0,         0,         0,    211986,    116845, 187501549,   4475149,    209927,    346338,    183678, 306336211,   7034852,    342819
       671,    110090,310.261482,     350.2,     250.3,    157287,     93640,  55082019,  23438162,    140267,      4400,      2315,   1540770,    579513,      3842,    240763,    131182,  84315173,  32834826,    211458,    359010,    190578, 125725255,  47701696,    313967
       672,    110091,170.872701,     377.7,      52.8,    163538,     96772,  61768464,   5109587,    159089,      5033,      2787,   1900949,    147141,      4883,    254635,    137966,  96175593,   7284631,    246860,    380428,    201005, 143687634,  10613046,    368471
       673,    110092,245.443691,     245.8,       9.2,    136365,     84451,  33518469,    776948,    135391,         0,         0,         0,         0,         0,    206645,    115055,  50793298,   1058507,    204927,    334580,    177756,  82239775,   1635360,    331638
       674,    110093,308.977657,     396.0,    1341.5,    159010,     94486,  62968009, 126753071,    118119,      5302,      2811,   2099767,   3770909,      3724,    245250,    133300,  97119186, 178821319,    174304,    366721,    193463, 145221576, 259531097,    256923
       675,    110094,321.655440,     826.5,     615.0,    169558,     98778, 140139468,  60748187,    150066,      6350,      3065,   5248391,   1884811,      5445,    270494,    144250, 223562989,  88713478,    235728,    385061,    202068, 318252981, 124271675,    334667
       676,    110095,344.731721,       5.0,     135.3,    128970,     79323,    644850,  10732450,     82673,         0,         0,         0,         0,         0,    196591,    108877,    982954,  14731089,    114796,    332742,    174945,   1663710,  23670116,    185592
       677,    110096,643.074165,     414.0,     222.0,    138425,     84392,  57308017,  18735117,    126808,         0,         0,         0,         0,         0,    211016,    116247,  87360731,  25806868,    190641,    347243,    182589, 143758507,  40534737,    311843
       678,    110097,284.675927,     394.7,     208.7,    141516,     85672,  55856303,  17879709,    129641,         0,         0,         0,         0,         0,    214702,    117929,  84742748,  24611757,    194124,    361959,    189126, 142865023,  39470690,    325208
       679,    110098,357.598552,     693.3,     363.5,    155136,     92743, 107555596,  33711910,    141957,      5809,      2912,   4027266,   1058384,      5197,    241878,    131572, 167694106,  47826334,    218579,    374042,    195725, 259323552,  71145899,    336377
       680,    110099,318.659424,     780.8,     693.0,    166878,     97982, 130298163,  67901695,    145388,      7524,      3627,   5874960,   2513299,      6309,    263005,    141045, 205354340,  97744173,    224964,    389769,    203260, 304331999, 140859201,    331594
       681,    110100,320.785932,     683.2,     952.8,    174143,    100575, 118974164,  95828060,    143539,      5680,      2663,   3880444,   2536837,      4425,    268353,    142497, 183338673, 135771404,    215998,    398148,    206255, 272014934, 196519616,    318323
       682,    110101,323.385322,     695.5,      46.2,    155969,     92428, 108476407,   4270178,    153884,      3650,      1820,   2538497,     84079,      3590,    236694,    128284, 164620567,   5926741,    233136,    372410,    193901, 259010902,   8958237,    366552
       683,    110102,365.144095,      51.7,         0,    136008,     82170,   7031606,         0,    136008,         0,         0,         0,         0,         0,    198708,    109588,  10273212,         0,    198708,    330606,    173020,  17092334,         0,    330606
       684,    110103,546.612589,     139.0,      15.7,    148218,     88685,  20602345,   1392347,    144971,         0,         0,         0,         0,         0,    217706,    119180,  30261203,   1871120,    212333,    353194,    183852,  49093898,   2886477,    343957
       685,    110104,239.789760,     307.7,     527.3,    155646,     92716,  47892139,  48889105,    126274,         0,         0,         0,         0,         0,    230854,    125908,  71033909,  66391133,    181872,    361316,    188184, 111176783,  99229402,    280508
       686,    110105,256.708569,     429.3,      50.0,    162272,     95284,  69663516,   4764222,    158511,         0,         0,         0,         0,         0,    241714,    130282, 103767634,   6514084,    235457,    367107,    190426, 157598881,   9521306,    357187
       687,    110106,350.905128,     633.7,      14.8,    179625,    101922, 113828300,   1508449,    178709,         0,         0,         0,         0,         0,    267622,    141171, 169592324,   2089333,    266132,    417123,    213502, 264330775,   3159835,    414723
       688,    110107,209.111592,     406.7,         0,    164406,     96702,  66864033,         0,    164406,         0,         0,         0,         0,         0,    240872,    130335,  97962655,         0,    240872,    378666,    194738, 154003603,         0,    378666
       689,    110108,586.022876,         0,         0,    162789,     93886,         0,         0,         0,         0,         0,         0,         0,         0,    237857,    127065,         0,         0,         0,    398992,    202420,         0,         0,         0
       690,    110109,752.507061,     556.3,     762.3,    208928,    112688, 116226498,  85901992,    169304,         0,         0,         0,         0,         0,    274371,    142532, 152632555, 108652484,    220090,    394490,    204476, 219454916, 155872268,    316257
       691,    110110,631.132999,     551.3,    1126.0,    209814,    113308, 115670589, 127584692,    160541,         0,         0,         0,         0,         0,    275473,    143256, 151868452, 161305730,    207968,    403273,    209681, 222324635, 236100932,    304432
       692,    110111,313.926436,     620.8,     602.2,    238917,    128721, 148319910,  77515504,    202409,         0,         0,         0,         0,         0,    314709,    162701, 195371561,  97978257,    264348,    409387,    211684, 254147379, 127475812,    343887
       693,    110112,312.725210,    1340.5,     911.0,    210115,    112617, 281659616, 102593692,    184993,     11770,      4518,  15778214,   4116147,      9902,    301944,    154763, 404756510, 140989427,    264021,    404840,    211102, 542687955, 192313841,    354920
       694,    110113,215.020666,     640.0,     216.0,    211174,    113573, 135151424,  24531743,    196824,      7760,      2878,   4966571,    621613,      7042,    296266,    152269, 189610477,  32890045,    275094,    400434,    209479, 256277607,  45247444,    372357
       695,    110114,309.844422,      29.3,     183.2,    224833,    121695,   6587604,  22294517,    146290,         0,         0,         0,         0,         0,    303358,    157298,   8888380,  28816950,    192128,    409574,    213014,  12000515,  39024173,    259887
       696,    110115,265.672835,     408.7,     808.8,    228265,    123558,  93292105,  99934084,    175632,         0,         0,         0,         0,         0,    302406,    157341, 123593347, 127257596,    229486,    408444,    211684, 166931113, 171209661,    309538
       697,    110116,370.343786,     675.7,     221.8,    227342,    122956, 153614841,  27271644,    212354,         0,         0,         0,         0,         0,    297522,    154995, 201035541,  34377983,    277058,    408892,    210515, 276288137,  46692334,    380409
       698,    110117,563.583415,     964.3,     237.3,    243254,    131093, 234569376,  31108465,    230730,      1876,       602,   1809428,    142868,      1734,    322694,    166175, 311173550,  39433311,    305218,    419727,    215719, 404742450,  51190160,    396948
       699,    110118,419.957775,     267.7,      10.0,    253108,    136394,  67757128,   1363937,    250923,      2304,      1235,    616747,     12347,      2284,    334870,    172200,  89644741,   1722002,    331825,    422384,    216444, 113072178,   2164437,    418528
       700,    110119,151.030675,     565.3,     978.8,    224063,    120019, 126663039, 117474543,    175234,     14590,      6123,   8247584,   5992967,     10616,    322188,    165074, 182133157, 161574639,    248453,    434878,    225293, 245836265, 220517151,    336517
       701,    110120,236.029588,     785.7,     494.2,    225706,    121624, 177337518,  60106372,    200399,      9383,      3744,   7372119,   1850224,      8012,    324317,    166468, 254815684,  82268724,    285937,    433906,    225609, 340919636, 111496037,    383259
       702,    110121,327.264014,    1015.0,     742.7,    214630,    115980, 217849148,  86138547,    187792,     14730,      6547,  14951135,   4862553,     12504,    310392,    159181, 315047854, 118223829,    269255,    421743,    217947, 428069043, 161869321,    366300
       703,    110122,271.852095,    1115.5,    3701.8,    221852,    119402, 247475748, 442002732,    157418,     13533,      6387,  15096002,  23642893,      9039,    318438,    163170, 355217333, 604021392,    220785,    431983,    222880, 481877435, 825056611,    300472
       704,    110123,259.672750,     560.3,    3366.3,    208514,    111656, 116830247, 375868008,    135462,     11757,      4998,   6587526,  16826178,      6660,    302152,    154413, 169295994, 519801162,    190725,    400979,    208034, 224668415, 700305867,    255457
       705,    110124,481.098570,    1713.5,    1059.2,    216264,    116628, 370567908, 123531864,    192355,      9631,      3641,  16503471,   3856070,      8194,    318695,    162955, 546083875, 172601585,    281324,    428813,    222130, 734771204, 235279668,    379218
       706,    110125,190.201580,     109.2,     127.2,    226809,    122916,  24767568,  15634898,    188055,      3766,      1732,    411272,    220364,      3008,    324063,    166633,  35387684,  21195683,    265339,    432762,    224384,  47257573,  28541608,    355033
       707,    110126,555.761348,     954.0,       8.0,    239755,    129145, 228726237,   1033159,    239283,       896,       291,    854480,      2330,       893,    316833,    163461, 302258717,   1307688,    316179,    424722,    217040, 405184531,   1736318,    423836
       708,    110127,317.286560,    1118.2,      19.7,    191401,    106267, 214024206,   2093466,    190641,      4478,      2003,   5006908,     39462,      4456,    285087,    148172, 318784751,   2918988,    283866,    424081,    218323, 474207578,   4300970,    422246
       709,    110128,165.899429,     160.5,     467.3,    194334,    106078,  31190681,  49570396,    141565,      9463,      4332,   1518810,   2024389,      6395,    288720,    148637,  46339558,  69458260,    204962,    404295,    208471,  64889359,  97418269,    287208
       710,    110129,159.446142,     495.5,    1419.3,    232033,    124731, 114972235, 177031226,    168297,     15487,      6856,   7673931,   9731117,     10361,    341256,    174036, 169092383, 247009753,    241930,    448814,    230908, 222387559, 327727549,    319381
       711,    110130, 89.100941,         0,    1582.0,    218601,    117194,         0, 185401557,    117194,     15133,      6500,         0,  10282802,      6500,    322030,    164028,         0, 259492525,    164028,    423779,    218870,         0, 346252889,    218870
       712,    110131,113.845830,      76.2,     465.5,    235598,    127744,  17952553,  59464767,    153921,      6982,      3414,    532020,   1588999,      4280,    332012,    170947,  25299329,  79575613,    210039,    440653,    227414,  33577728, 105861175,    279169
       713,    110132,323.831934,     802.8,      60.0,    234157,    126367, 187981176,   7581996,    230194,      5073,      2385,   4072496,    143109,      4974,    312221,    161255, 250650777,   9675300,    306670,    431806,    222522, 346653919,  13351343,    424111
       714,    110133,408.384715,     641.5,     256.7,    248546,    133661, 159442105,  34310738,    229050,         0,         0,         0,         0,         0,    330498,    169870, 212014663,  43605589,    303240,    433474,    220935, 278073591,  56713953,    397407
       715,    110134,357.074803,     377.2,      17.3,    261397,    139685,  98598868,   2416556,    258611,      5485,      2785,   2069078,     48175,      5424,    351099,    178549, 132434356,   3088901,    347149,    446971,    226158, 168597525,   3912536,    441917
       716,    110135,154.610167,     177.0,     106.5,    187042,    105701,  33106354,  11257165,    167921,         0,         0,         0,         0,         0,    278706,    146324,  49330889,  15583548,    247586,    419946,    215242,  74330509,  22923279,    371826
       717,    110136,315.344996,     343.3,      41.2,    200847,    110992,  68950628,   4572878,    195657,         0,         0,         0,         0,         0,    297666,    153960, 102188743,   6343158,    289366,    436337,    223176, 149794641,   9194837,    424026
       718,    110137,165.679697,     110.5,     146.5,    216363,    117948,  23908109,  17279310,    176628,      4415,      1976,    487826,    289537,      3430,    321137,    164994,  35485643,  24171587,    258094,    454336,    233153,  50204074,  34156844,    365033
       719,    110138, 94.560633,         0,     858.7,    214556,    116214,         0,  99793285,    116214,      7511,      3473,         0,   2982286,      3473,    317946,    162907,         0, 139888250,    162907,    441048,    226687,         0, 194656411,    226687
       720,    110139,276.965834,     501.0,    3158.2,    231449,    124548, 115955847, 393347993,    149882,     19381,      7775,   9709963,  24554281,     10525,    334238,    170762, 167452995, 539299557,    209503,    446874,    229243, 223883809, 723995450,    280819
       721,    110140,216.625976,     573.2,     667.0,    225808,    122067, 129433113,  81418741,    187136,     11978,      5128,   6866012,   3420437,      9425,    328867,    168462, 188506598, 112363905,    269072,    443505,    227867, 254217112, 151987253,    363120
       722,    110141,208.325645,     213.7,    1248.7,    225982,    121982,  48292280, 152319492,    148084,     11527,      4958,   2463307,   6191567,      6607,    326271,    166578,  69724206, 208006540,    206658,    444150,    228129,  94914793, 284864599,    282345
       723,    110142,287.365227,    1117.2,     542.8,    242798,    131301, 271254122,  71270300,    220631,     11989,      5350,  13393929,   2903717,     10669,    349626,    178631, 390601963,  96960965,    315630,    467007,    239556, 521740458, 130030945,    421787
       724,    110143,892.575244,    1307.7,     529.5,    235260,    127417, 307649361,  67467541,    216779,      3611,      1774,   4721846,    939336,      3296,    314850,    162797, 411729904,  86201145,    288794,    432358,    220922, 565393974, 116978145,    396125
       725,    110144,127.642184,     223.7,     134.5,    190225,    107056,  42553345,  14398977,    170685,         0,         0,         0,         0,         0,    279010,    146420,  62414610,  19693448,    247859,    433968,    220996,  97078557,  29723934,    383932
       726,    110145,162.748573,     210.2,     151.5,    197395,    109538,  41492504,  16595042,    173756,         0,         0,         0,         0,         0,    289440,    150387,  60840381,  22783575,    252026,    440671,    224635,  92628944,  34032256,    382542
       727,    110146,160.960997,     103.5,         0,    206333,    113160,  21355511,         0,    206333,         0,         0,         0,         0,         0,    301562,    155756,  31211621,         0,    301562,    448162,    229417,  46384729,         0,    448162
       728,    110147,300.044512,     252.2,     407.0,    220607,    120048,  55636986,  48859340,    175171,         0,         0,         0,         0,         0,    322781,    166000,  81405310,  67561954,    251943,    460406,    235359, 116114294,  95790913,    358723
       729,    110148,308.166568,     310.8,    2191.3,    232022,    125283,  72112369, 274531612,    148482,      9478,      4097,   2945667,   8976847,      5266,    336035,    172105, 104439613, 377134397,    207734,    448462,    230436, 139381898, 504954903,    277823
       730,    110149,685.693002,     964.0,     282.7,    241653,    130165, 232953175,  36797743,    227129,      3595,      1780,   3465105,    503108,      3358,    323755,    166411, 312099912,  47044251,    303258,    440714,    224038, 424848465,  63335672,    412488
       731,    110150,316.846534,     269.2,      44.3,    189085,    105766,  50901787,   4685453,    182625,         0,         0,         0,         0,         0,    274879,    143632,  73997367,   6362885,    264703,    423581,    215697, 114027909,   9555380,    407463
       732,    110151,267.164644,     232.8,      26.3,    204116,    112014,  47518301,   2945966,    199092,         0,         0,         0,         0,         0,    291937,    150749,  67962875,   3964689,    284235,    441473,    224775, 102774816,   5911578,    429651
       733,    110152,238.831791,     146.3,     157.7,    210127,    114924,  30741513,  18123579,    176324,         0,         0,         0,         0,         0,    303637,    156237,  44422038,  24638591,    251300,    444648,    226458,  65051968,  35712387,    367176
       734,    110153,245.094566,     306.7,      77.0,    214834,    116814,  65889719,   8994670,    203694,         0,         0,         0,         0,         0,    312489,    160134,  95840328,  12330322,    295173,    449310,    228914, 137803479,  17626379,    424261
       735,    110154,166.213942,     440.7,         0,    229459,    124267, 101122689,         0,    229459,      4112,      1634,   1812138,         0,      4112,    334029,    170573, 147206695,         0,    334029,    474387,    241492, 209062530,         0,    474387
       736,    110155,181.169584,     293.8,      21.7,    236613,    127956,  69516997,   2776642,    232663,     11720,      4508,   3443199,     97823,     11457,    343228,    175249, 100840390,   3802893,    337122,    472381,    241085, 138785434,   5231544,    463973
       737,    110156,160.340940,     431.8,     648.5,    240227,    129265, 103730081,  83828612,    192060,     24150,      9190,  10428066,   5959437,     17656,    348202,    177055, 150353594, 114820432,    273909,    458486,    234117, 197974436, 151824641,    361090
       738,    110157, 73.499634,     128.0,    1041.5,    264389,    142047,  33841786, 147942033,    165776,     17903,      7874,   2291591,   8200333,      9819,    381929,    193939,  48886889, 201987670,    230401,    492805,    250486,  63079030, 260881381,    297485
       739,    110158,432.160697,    1524.7,     690.5,    220522,    119783, 336229604,  82710131,    201598,     12710,      5351,  19378178,   3694896,     11327,    317153,    162557, 483563192, 112245685,    288112,    441766,    225587, 673561017, 155767662,    401156
       740,    110159,152.016498,       3.5,         0,    190335,    104504,    666174,         0,    190335,         0,         0,         0,         0,         0,    273026,    140695,    955591,         0,    273026,    440962,    223503,   1543365,         0,    440962
       741,    110160, 80.420980,     174.3,         0,    244053,    131617,  42538435,         0,    244053,     11944,      4487,   2081905,         0,     11944,    353586,    179979,  61630078,         0,    353586,    486618,    246623,  84817499,         0,    486618
       742,    110161,174.360608,     354.0,     585.5,    259192,    139067,  91754121,  81423958,    204185,     20611,      7463,   7296191,   4369336,     14590,    377335,    191339, 133576484, 112029170,    292163,    493548,    250360, 174715829, 146586044,    382187
       743,    110162,400.122723,     602.0,     301.7,    212933,    116232, 128185716,  35067151,    193225,         0,         0,         0,         0,         0,    306911,    157555, 184760462,  47534360,    276472,    463077,    234401, 278772481,  70718835,    416473
       744,    110163,675.534506,     994.5,     236.3,    234580,    126005, 233289989,  29774880,    222830,      3374,      1731,   3354996,    408963,      3196,    319734,    163452, 317975645,  38623766,    302821,    452911,    229609, 450420011,  54256702,    428745
       745,    110164,306.542200,      58.8,       2.7,    259515,    137837,  15259490,    372159,    256727,      2589,      1413,    152223,      3815,      2562,    352339,    178022,  20717555,    480659,    348345,    456587,    229639,  26847310,    620025,    451386
       746,    110165, 86.237972,     115.7,      43.5,    233505,    126444,  27016531,   5500301,    216258,      4678,      1849,    541230,     80410,      4222,    340246,    173682,  39366491,   7555165,    313414,    483219,    244882,  55908464,  10652377,    444825
       747,    110166,267.739866,     823.8,    1813.7,    245866,    131827, 202544349, 239094837,    185506,     10898,      5178,   8977602,   9391896,      7870,    352142,    178372, 290094660, 323513730,    260167,    478998,    243080, 394598293, 440873375,    354127
       748,    110167,404.399038,     447.5,       8.7,    265104,    140328, 118634172,   1220854,    263877,      8121,      3693,   3634135,     32125,      8077,    364978,    183837, 163327730,   1599378,    363197,    471200,    237091, 210862129,   2062689,    468899
       749,    110168,179.412711,     177.8,      16.0,    217850,    117131,  38733661,   1874099,    213424,         0,         0,         0,         0,         0,    314676,    159578,  55949364,   2553242,    307861,    471021,    238432,  83747460,   3814906,    460800
       750,    110169,322.883372,     439.2,     556.5,    238654,    128237, 104816935,  71363913,    195272,      6703,      2674,   2943833,   1487827,      5120,    342084,    173877, 150243493,  96762521,    275997,    467971,    237297, 205533025, 132055976,    377341
       751,    110170,271.250663,      20.5,    2474.8,    252254,    134163,   5171201, 332025462,    136047,      4316,      1669,     88483,   4129771,      1711,    367231,    184550,   7528232, 456723223,    187465,    487593,    246827,   9995667, 610847697,    250670
       752,    110171,154.500819,      61.0,    1837.8,    262389,    139722,  16005700, 256781622,    147208,     12339,      6401,    752657,  11764186,      6764,    381858,    192029,  23293333, 352911149,    203613,    495309,    250854,  30213863, 461018905,    265771
       753,    110172,111.627362,       1.0,       9.0,    207954,    111890,    207954,   1007010,    129054,         0,         0,         0,         0,         0,    300055,    152267,    300055,   1370404,    178673,    473017,    237941,    473017,   2141470,    279944
       754,    110173,273.755453,     466.8,     139.5,    213526,    114949,  99673923,  16035338,    200472,         0,         0,         0,         0,         0,    308189,    156393, 143862816,  21816821,    288088,    471171,    237023, 219942448,  33064734,    440165
       755,    110174,429.967324,     471.5,       4.8,    224608,    120548, 105902439,    578629,    224069,       484,        96,    228049,       462,       482,    330552,    167119, 155855166,    802172,    329706,    485181,    243402, 228762724,   1168330,    483930
       756,    110175,421.638359,     397.7,     782.7,    250052,    132897,  99445687, 104018807,    191323,      1058,       226,    420938,    176846,       641,    364369,    183072, 144909733, 143290283,    273486,    495191,    248678, 196937329, 194640512,    371616
       757,    110176,259.030563,     699.0,     591.3,    255796,    136434, 178801104,  80673223,    219784,     10350,      5097,   7234467,   3013863,      8765,    372378,    187467, 260292532, 110849277,    316590,    497110,    249709, 347479701, 147652839,    422469
       758,    110177,305.050398,     709.7,    1272.0,    254030,    135394, 180284761, 172220800,    197331,      8907,      4547,   6321023,   5783443,      6823,    355466,    179758, 252274453, 228651627,    271492,    450854,    229235, 319970944, 291586428,    344938
       759,    110178,379.959469,     277.5,      19.8,    199031,    107193,  55231236,   2122424,    195802,         0,         0,         0,         0,         0,    288936,    146785,  80179661,   2906334,    283938,    476586,    236481, 132252618,   4682331,    468144
       760,    110179,372.939962,     610.0,     317.3,    250548,    132240, 152834001,  41959777,    225714,      9442,      4714,   5759555,   1495879,      8450,    357949,    179051, 218348947,  56812747,    320397,    471204,    236934, 287434176,  75179301,    422029
       761,    110180,231.916094,     311.2,    1021.8,    243903,    129250,  75902688, 132067538,    172079,      7667,      3910,   2386017,   3995072,      5313,    345833,    173566, 107623081, 177349886,    237917,    454782,    229227, 141528252, 234224221,    313484
       762,    110181,409.555912,     387.7,    1136.0,    212353,    112969,  82329365, 128332647,    152778,         0,         0,         0,         0,         0,    304153,    153260, 117920196, 174103495,    213701,    453672,    226939, 175888645, 257803217,    317758
       763,    110182,337.550378,     402.2,       6.0,    223086,    118804,  89725349,    712821,    222298,         0,         0,         0,         0,         0,    317933,    160043, 127872728,    960259,    316739,    461563,    231146, 185640725,   1386876,    459821
       764,    110183,504.736498,    1146.0,     281.3,    253885,    132843, 290951680,  37368618,    240400,      4978,      2425,   5705292,    682196,      4694,    360752,    178725, 413421667,  50275394,    340474,    474826,    235759, 544150252,  66318899,    448193
       765,    110184,344.187249,     268.8,     355.7,    237235,    124325,  63768730,  44222568,    191699,         0,         0,         0,         0,         0,    342231,    169579,  91991584,  60319107,    272601,    474938,    235047, 127663306,  83606388,    378192
       766,    110185,267.532352,     197.5,      59.8,    227447,    118568,  44920844,   7090395,    212865,         0,         0,         0,         0,         0,    328588,    161992,  64896127,   9687133,    306275,    488795,    239589,  96536981,  14327425,    455418
       767,    110186,319.459006,     221.5,     105.7,    259645,    137174,  57511390,  14499312,    235645,      8775,      4137,   1943572,    437316,      7866,    356023,    179047,  78859163,  18925232,    321342,    470845,    234348, 104292112,  24770594,    424499
       768,    110187,296.348748,     519.8,      10.0,    257932,    136729, 134072826,   1367288,    256752,      6833,      3108,   3551762,     31083,      6797,    355102,    179078, 184582134,   1790781,    353389,    470331,    235410, 244478093,   2354096,    468045
       769,    110188,384.280582,     601.7,     295.5,    258521,    135462, 155551830,  40029167,    233843,      7066,      3458,   4251494,   1021796,      6342,    367171,    182196, 220926514,  53839055,    330077,    468659,    233429, 281992409,  68978324,    421488
       770,    110189,449.622785,     658.2,      66.3,    249527,    131003, 164238445,   8685475,    243727,      6531,      2963,   4299022,    196423,      6357,    349497,    174073, 230038876,  11541024,    340913,    459051,    227320, 302147334,  15071303,    447712
