TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
      1146,    350241, 14.425497,     308.7,    1577.3,    518347,    216883, 160013737, 342088802,    298201,    113476,     30301,  35029898,  47793592,     52737,    620673,    262207, 191601689, 413578497,    358901,    822862,    373202, 254017426, 588651233,    494496
      1147,    350242, 14.418102,         0,     869.0,    516001,    215333,         0, 187124289,    215333,    125846,     33244,         0,  28888795,     33244,    614202,    258927,         0, 225007146,    258927,    814510,    368847,         0, 320527695,    368847
      1148,    350243, 28.802710,     460.0,      49.0,    554681,    235865, 255153122,  11557399,    537648,     87450,     27407,  40226954,   1342948,     84242,    662839,    283968, 304905967,  13914411,    642598,    845237,    383948, 388809142,  18813462,    820593
      1149,    350244, 14.429047,      92.8,       1.0,    548144,    231223,  50867798,    231223,    546345,     86960,     26832,   8069915,     26832,     86619,    655196,    278538,  60802167,    278538,    653057,    845936,    383227,  78502857,    383227,    843309
      1150,    350245, 14.394211,     396.5,     318.2,    509808,    213804, 202138772,  68032530,    421496,     94708,     28107,  37551725,   8943708,     74838,    611133,    258327, 242314148,  82199626,    505874,    812542,    367601, 322172875, 116970587,    679795
      1151,    350246, 14.399957,      54.7,     967.7,    506652,    211980,  27713855, 205132661,    240386,    110435,     31751,   6040787,  30725038,     39336,    603434,    254324,  33007829, 246109032,    287978,    806382,    364645,  44109094, 352866929,    407229
      1152,    350247, 28.769137,     258.0,      66.7,    543539,    232089, 140233157,  15480333,    506018,     94198,     31248,  24303064,   2084272,     86614,    649801,    278744, 167648562,  18592204,    605098,    836753,    379601, 215882216,  25319400,    781678
      1153,    350248, 43.236425,     410.8,      61.7,    532334,    226341, 218682645,  13965259,    509778,     92768,     30289,  38109064,   1868828,     88162,    636202,    271068, 261351886,  16724903,    609287,    830352,    375501, 341108786,  23168417,    796824
      1154,    350249, 14.370896,     281.2,     640.7,    501337,    211487, 140976047, 135499879,    342807,     96259,     30553,  27068129,  19575379,     60322,    600214,    254231, 168780281, 162885639,    410983,    806239,    363944, 226714297, 233179002,    564331
      1155,    350250, 14.387609,     243.2,     915.8,    494870,    208456, 120352407, 190903755,    304081,    110000,     33332,  26751948,  30525475,     58929,    590807,    249824, 143684323, 228788829,    363669,    795590,    358626, 193487441, 328429662,    504516
      1156,    350251, 57.550569,     495.7,      76.7,    526240,    225780, 260857343,  17317324,    503474,     83861,     28350,  41570024,   2174442,     79655,    629407,    270473, 311997072,  20745289,    602211,    825442,    374342, 409171660,  28712023,    791262
      1157,    350252, 28.804532,     239.7,    1747.2,    528850,    224412, 126765289, 392092918,    287027,     97269,     30056,  23315400,  52514671,     43880,    632043,    268746, 151500648, 469552665,    343467,    835424,    378106, 200251199, 660626341,    472165
      1158,    350253, 28.755116,      65.0,    2386.7,    487040,    206225,  31657601, 492196865,    219953,    115277,     33744,   7493036,  80537538,     37730,    582049,    246613,  37833202, 588590088,    263011,    789156,    355563,  51295144, 848621178,    376760
      1159,    350254, 86.521839,     641.0,     471.3,    508819,    218336, 326152784, 102901661,    427382,     65439,     25470,  41946514,  12004096,     54234,    612587,    262075, 392668158, 123516024,    514321,    809401,    367365, 518825879, 173138993,    685476
      1160,    350255, 42.834777,     557.0,     580.0,    510476,    217257, 284334952, 126008818,    406221,     81637,     27914,  45471609,  16190335,     62536,    614770,    261479, 342426987, 151657656,    489157,    819942,    372133, 456707704, 215836884,    660723
      1161,    350256, 42.584008,     488.7,     878.2,    507414,    215279, 247973412, 189057693,    364929,     96861,     30881,  47335814,  27119723,     64680,    610301,    258874, 298253903, 227342786,    438897,    814726,    369329, 398156699, 324344475,    597490
      1162,    350257, 87.610530,     427.7,     487.7,    490686,    210749, 209866290, 102782279,    385255,     68864,     26364,  29453113,  12857636,     52857,    590608,    252376, 252603186, 123083653,    463222,    791450,    359064, 338503081, 175115587,    628604
      1163,    350258, 50.819919,     635.2,       9.8,    471607,    200681, 299565067,   1966678,    469411,     86322,     26857,  54831588,    263199,     85840,    566279,    240472, 359700437,   2356628,    563637,    787957,    356143, 500510343,   3490197,    784456
      1164,    350259, 44.245473,     424.8,      26.5,    481252,    205157, 204435817,   5436671,    472418,     84502,     26781,  35896657,    709700,     82656,    578723,    246026, 245841450,   6519698,    568078,    788722,    357291, 335049111,   9468210,    774918
      1165,    350260, 85.230327,     384.7,     250.0,    471915,    204177, 181545572,  51044344,    403340,     70311,     24071,  27048453,   6017762,     58467,    574823,    246937, 221134520,  61734223,    490842,    782658,    355984, 301088509,  88995972,    673375
      1166,    350261,147.928578,     213.0,    1033.7,    455417,    195943,  97003835, 202546304,    268598,     72254,     22190,  15390196,  22937428,     36208,    555237,    237741, 118265506, 245752481,    326642,    765747,    348959, 163104115, 360719243,    465663
      1167,    350262,141.837043,         0,    3900.5,    435187,    188694,         0, 735999451,    188694,     70082,     21588,         0,  84204035,     21588,    536193,    231351,         0, 902384943,    231351,    754921,    345246,         0,1346632544,    345246
      1168,    350263, 68.419030,     909.3,         0,    428104,    187687, 389275197,         0,    428104,     64430,     19652,  58586026,         0,     64430,    524979,    227799, 477363204,         0,    524979,    745027,    343639, 677453182,         0,    745027
      1169,    350264,252.961647,         0,     229.8,    380105,    171657,         0,  39446787,    171657,     17205,      5783,         0,   1328822,      5783,    462080,    204989,         0,  47106507,    204989,    760966,    360671,         0,  82882282,    360671
      1170,    350265,808.194724,         0,      60.7,    395311,    176317,         0,  10702464,    176317,         0,         0,         0,         0,         0,    530339,    236365,         0,  14347381,    236365,    750592,    348234,         0,  21137806,    348234
      1171,    350266,168.591156,         0,     486.7,    455071,    202669,         0,  98639059,    202669,     12499,      5002,         0,   2434663,      5002,    596229,    264794,         0, 128875145,    264794,    824816,    380213,         0, 185049815,    380213
      1172,    350267,305.759206,       1.0,     919.8,    476758,    211473,    476758, 194512743,    212016,      9419,      4279,      9419,   3935804,      4290,    587927,    260042,    587927, 239187080,    260714,    805978,    370168,    805978, 340480621,    371061
      1173,    350268,208.720980,         0,    2280.5,    546221,    240284,         0, 547968043,    240284,         0,         0,         0,         0,         0,    639422,    281209,         0, 641296448,    281209,    857036,    389549,         0, 888367199,    389549
      1174,    350269,298.023461,         0,    2349.3,    525090,    231027,         0, 542750611,    231027,     21197,      6080,         0,  14284087,      6080,    609697,    267676,         0, 628851731,    267676,    836497,    379325,         0, 891147903,    379325
      1175,    350270,180.408777,         0,    1325.8,    554472,    246255,         0, 326485307,    246255,     28006,      7986,         0,  10587480,      7986,    647552,    286761,         0, 380187275,    286761,    867562,    393634,         0, 521879306,    393634
      1176,    350271, 77.373572,         0,     341.0,    573839,    256556,         0,  87485437,    256556,     48310,     14823,         0,   5054744,     14823,    672645,    298956,         0, 101943857,    298956,    889761,    404672,         0, 137993047,    404672
      1177,    350272,174.483026,         0,    1079.0,    550207,    239666,         0, 258599988,    239666,     45218,     15112,         0,  16306003,     15112,    636572,    278569,         0, 300575745,    278569,    835400,    380225,         0, 410262596,    380225
      1178,    350273,127.810559,     481.3,     506.0,    558856,    246084, 268977544, 124518492,    446962,     54588,     17271,  26273413,   8739314,     41238,    645806,    284401, 310826251, 143906710,    516513,    856235,    390788, 412105725, 197738559,    689721
      1179,    350274,120.258996,     409.2,     127.0,    546767,    236507, 223737136,  30036359,    502953,     40277,     13703,  16481146,   1740267,     36524,    632748,    274814, 258920582,  34901352,    582201,    838171,    381013, 342979452,  48388641,    773612
      1180,    350275,135.829763,     568.0,         0,    599462,    261508, 340494541,         0,    599462,     52694,     15388,  29930155,         0,     52694,    694389,    304697, 394413036,         0,    694389,    879064,    402629, 499308267,         0,    879064
      1181,    350276, 69.325594,     180.7,     101.8,    546863,    234115,  98818148,  23832861,    474970,     41747,     12538,   7543631,   1276370,     35032,    636760,    274915, 115062550,  27986331,    553581,    842310,    382695, 152205454,  38958336,    736656
      1182,    350277, 67.570287,      66.2,      39.3,    566576,    245757,  37507300,   9658259,    489811,     61650,     17366,   4081239,    682464,     51054,    659653,    288571,  43669026,  11340825,    570861,    846714,    387134,  56052437,  15214348,    736746
      1183,    350278, 59.205528,     132.2,     410.2,    579431,    251029,  76600717, 102971963,    375235,     62402,     17505,   8249504,   7180477,     34485,    678420,    296239,  89687186, 121517405,    440785,    855694,    390480, 113122685, 160175064,    566430
      1184,    350279, 33.960011,      94.0,     197.2,    579999,    249670,  54519911,  49234841,    406111,     55556,     15117,   5222250,   2981029,     34268,    678558,    294458,  63784474,  58067151,    476364,    855796,    389307,  80444796,  76771417,    610232
      1185,    350280, 45.806308,         0,     526.5,    587393,    254823,         0, 134164523,    254823,     58663,     17633,         0,   9283556,     17633,    695438,    304508,         0, 160323629,    304508,    881349,    405938,         0, 213726416,    405938
      1186,    350281, 50.343344,     262.5,     436.3,    604776,    259412, 158753580, 113181558,    443054,     88946,     25402,  23348251,  11082918,     59190,    713730,    309997, 187354196, 135251874,    524676,    879150,    403431, 230776957, 176016892,    656387
      1187,    350282, 60.452390,      17.0,     681.2,    595707,    261677,  10127017, 178254511,    276703,     61249,     18465,   1041227,  12578597,     20390,    717742,    316767,  12201613, 215781640,    334804,    896303,    411544,  15237148, 280343618,    433350
      1188,    350283, 60.070573,     105.3,    1212.8,    604697,    262083,  63674575, 317853874,    310322,    101418,     30138,  10679285,  36551751,     40174,    721298,    315973,  75952732, 383212293,    373042,    884043,    408442,  93089678, 495359023,    475406
      1189,    350284, 38.699750,      80.7,     707.8,    593716,    256165,  47912870, 181313359,    315939,    114624,     33508,   9250128,  23716626,     47872,    707285,    308812,  57077865, 218576922,    379375,    879860,    405351,  71004705, 286907570,    489379
      1190,    350285, 25.293978,     280.8,     330.2,    591070,    252130, 165972516,  83253379,    460960,    127388,     35114,  35770491,  11594570,     91966,    702056,    304116, 197137465, 100419201,    549297,    892528,    411850, 250621727, 135992836,    708007
      1191,    350286, 44.054505,     298.7,     153.8,    585742,    252426, 174961153,  38823100,    514300,    114059,     32562,  34069520,   5008043,     96591,    700328,    305210, 209188086,  46941224,    615640,    893022,    413617, 266745588,  63614302,    790267
      1192,    350287, 54.188946,     230.5,    1338.8,    590777,    254257, 136174076, 340399029,    336790,    101492,     29174,  23393955,  39057653,     46910,    703806,    306709, 162227268, 410621948,    404098,    893150,    413538, 205871106, 553644908,    531165
      1193,    350288, 54.088583,     274.3,    1171.3,    579566,    248865, 158974955, 291495158,    350230,    107888,     30514,  29593684,  35740823,     54230,    688269,    298651, 188792166, 349810445,    418075,    879054,    405626, 241124637, 475109988,    550740
      1194,    350289,108.262614,     618.8,    1016.3,    562592,    241519, 348132154, 245456202,    413199,     95752,     27383,  59251443,  27829804,     63941,    669874,    289944, 414517766, 294670558,    493095,    865996,    398983, 535878024, 405486219,    648697
      1195,    350290,107.965598,     681.2,     220.5,    540712,    233300, 368332679,  51442553,    495707,     83570,     27908,  56928197,   6153689,     75422,    645400,    279326, 439646306,  61591325,    591808,    847658,    388604, 577424368,  85687241,    780454
      1196,    350291, 98.289715,         0,         0,    523445,    227908,         0,         0,         0,     82003,     28549,         0,         0,         0,    627318,    272818,         0,         0,         0,    835468,    383215,         0,         0,         0
      1197,    350292,108.231551,     681.0,     206.7,    508049,    222239, 345981309,  45936883,    468453,     62759,     26350,  42738868,   5446556,     57715,    615983,    267707, 419484560,  55335109,    567734,    827979,    380390, 563853518,  78626621,    765971
      1198,    350293,109.192726,     612.0,     209.7,    526584,    230875, 322269419,  48414426,    481148,     68091,     27120,  41671777,   5687127,     61796,    638814,    277913, 390954043,  58278343,    583361,    850059,    390953, 520236029,  81982846,    779517
      1199,    350294, 65.378538,     229.8,       7.3,    509308,    223224, 117039043,   1629533,    504573,     67552,     23397,  15523347,    170797,     66821,    622616,    270599, 143077133,   1975369,    616789,    845124,    388762, 194209386,   2837961,    837570
      1200,    350295, 89.892400,     342.2,       5.5,    493831,    216525, 168988997,   1190888,    491490,     62631,     21039,  21432191,    115717,     62279,    610983,    265463, 209078394,   1460046,    608066,    829300,    380947, 283786421,   2095211,    825514
      1201,    350296, 73.827479,     328.5,      69.0,    475030,    212306, 156047450,  14649126,    448720,     50247,     17141,  16506089,   1182695,     46931,    605771,    266442, 198995930,  18384519,    571790,    863324,    401516, 283602057,  27704626,    817077
      1202,    350297, 42.704652,     151.5,         0,    442524,    194687,  67042396,         0,    442524,     68894,     21575,  10437477,         0,     68894,    558732,    243183,  84647965,         0,    558732,    792968,    367238, 120134619,         0,    792968
      1203,    350298,117.204512,     525.2,      42.8,    428111,    190726, 224843772,   8163072,    418285,     44984,     15876,  23625583,    679483,     43779,    533927,    234306, 280418621,  10028315,    521526,    778622,    364018, 408932262,  15579964,    761461
      1204,    350299,138.390000,     587.7,     172.0,    427189,    192147, 251058851,  33049322,    395635,     53446,     18865,  31410401,   3244738,     48804,    525713,    232389, 308961689,  39970864,    486335,    783932,    368924, 460716768,  63454989,    728218
      1205,    350300,239.403922,     220.8,     521.7,    445503,    200361,  98366964, 104528161,    309222,     44631,     15284,   9854527,   7973834,     28316,    539672,    238949, 119159549, 124659767,    372492,    832071,    394900, 183721218, 206019548,    589036
      1206,    350301,277.158280,     926.5,         0,    405507,    184000, 375702484,         0,    405507,     12425,      4270,  11512004,         0,     12425,    494293,    220659, 457962097,         0,    494293,    801451,    383989, 742544244,         0,    801451
      1207,    350302,646.513297,       1.0,    1839.2,    350223,    167613,    350223, 308273709,    167800,         0,         0,         0,         0,         0,    508153,    232465,    508153, 427549445,    232748,    779500,    365348,    779500, 671947736,    365772
      1208,    350303,401.352251,         0,         0,    360910,    172779,         0,         0,         0,         0,         0,         0,         0,         0,    523504,    239656,         0,         0,         0,    836452,    390536,         0,         0,         0
      1209,    350304,731.856235,         0,      29.2,    398150,    184827,         0,   5396940,    184827,         0,         0,         0,         0,         0,    549081,    247140,         0,   7216489,    247140,    794987,    371053,         0,  10834735,    371053
      1210,    350305,153.529435,         0,     777.2,    458574,    207884,         0, 161567115,    207884,     21049,      6491,         0,   5044823,      6491,    599461,    267891,         0, 208204617,    267891,    840290,    391270,         0, 304094713,    391270
      1211,    350306,632.957402,         0,    4055.7,    455488,    203750,         0, 826348415,    203750,     15712,      4973,         0,  20170128,      4973,    566199,    250969,         0,1017853666,    250969,    792418,    367898,         0,1492085651,    367898
      1212,    350307,586.647338,         0,    6238.3,    436705,    195822,         0,1221596334,    195822,     14435,      4558,         0,  28436877,      4558,    554444,    246086,         0,1535157542,    246086,    807297,    367254,         0,2291040210,    367254
      1213,    350308,532.679351,         0,    7109.5,    494305,    217753,         0,1548117444,    217753,     15846,      4894,         0,  34796372,      4894,    588391,    257713,         0,1832208175,    257713,    820238,    374815,         0,2664746016,    374815
      1214,    350309,367.981320,         0,    3005.7,    529195,    236980,         0, 712291638,    236980,     30658,      8858,         0,  26623386,      8858,    634058,    281951,         0, 847458949,    281951,    863455,    393974,         0,1184168952,    393974
      1215,    350310,145.096446,         0,    1342.7,    556050,    248807,         0, 334073370,    248807,     37896,     10683,         0,  14344439,     10683,    655380,    290152,         0, 389587580,    290152,    880576,    403193,         0, 541367673,    403193
      1216,    350311,180.432422,         0,    2522.0,    566890,    253742,         0, 639936188,    253742,     50481,     16117,         0,  40647513,     16117,    665950,    295558,         0, 745397068,    295558,    881968,    402505,         0,1015118101,    402505
      1217,    350312,247.507746,     305.7,    1417.7,    567114,    254360, 173366704, 360606515,    344826,     49509,     16299,  15134946,  23106779,     25905,    662293,    294525, 202462906, 417547434,    400904,    875758,    401768, 267719269, 569586366,    538873
      1218,    350313,113.335789,     297.2,     156.8,    564713,    248743, 167832587,  39002875,    495684,     53145,     16891,  15794770,   2648480,     45225,    652319,    286818, 193869349,  44973053,    572470,    852862,    392937, 253470554,  61612579,    752384
      1219,    350314, 96.761496,     359.2,      35.2,    565345,    247874, 203071851,   8725160,    549675,     55937,     16968,  20092424,    597275,     54013,    656498,    288418, 235814233,  10152314,    638330,    848590,    390175, 304813577,  13734146,    825963
      1220,    350315, 99.946047,     303.2,     107.7,    574960,    252505, 174327921,  27194820,    523885,     59764,     17805,  18120567,   1917646,     53118,    673086,    297279, 204079524,  32016926,    613560,    866833,    399138, 262823857,  42987170,    792754
      1221,    350316, 28.959129,      62.5,      10.0,    584016,    255263,  36501024,   2552635,    558325,     68965,     20560,   4310322,    205600,     65182,    680990,    299161,  42561904,   2991612,    651151,    864770,    396673,  54048128,   3966732,    828189
      1222,    350317,101.455399,      32.8,     913.0,    583298,    255961,  19132190, 233692423,    276747,     61735,     18779,   2024898,  17144773,     21506,    687692,    303297,  22556309, 276910106,    327706,    879886,    404975,  28860249, 369742306,    435132
      1223,    350318, 53.270940,     235.0,      56.0,    587561,    256406, 138076751,  14358708,    550437,     70532,     20978,  16575033,   1174748,     64977,    695447,    305512, 163430150,  17108687,    651734,    875919,    403063, 205841011,  22571550,    822910
      1224,    350319, 53.495757,         0,     825.2,    587244,    258021,         0, 212918610,    258021,     52789,     16595,         0,  13694225,     16595,    696298,    306931,         0, 253279623,    306931,    883159,    407427,         0, 336209030,    407427
      1225,    350320, 74.471139,         0,    1253.3,    586776,    257513,         0, 322740433,    257513,     50564,     15705,         0,  19683266,     15705,    702157,    309274,         0, 387613543,    309274,    889289,    411445,         0, 515664526,    411445
      1226,    350321, 87.515044,      72.8,    1336.2,    592351,    258134,  43123133, 344918320,    289297,     89725,     26645,   6531949,  35603189,     32527,    700599,    307486,  51003594, 410862335,    344140,    885358,    411383,  64454035, 549690313,    455577
      1227,    350322, 52.793601,     231.3,     917.0,    592151,    258023, 136964598, 236606994,    365787,    104759,     30413,  24230809,  27888681,     54391,    700899,    307654, 162117941, 282118982,    434485,    886457,    411771, 205037507, 377593562,    564868
      1228,    350323, 54.513117,     424.7,     778.5,    582363,    253205, 247329670, 197119873,    420187,     98592,     28603,  41872181,  22267485,     64109,    686663,    300379, 291625595, 233844749,    496341,    866171,    401940, 367862816, 312910267,    637444
      1229,    350324, 53.885304,     230.0,     498.3,    584762,    254366, 134495249, 126750551,    408189,     95450,     28036,  21953525,  13970312,     59422,    689311,    301412, 158541564, 150193726,    482007,    870101,    403798, 200123252, 201212420,    620895
      1230,    350325, 53.680783,     125.7,    1549.3,    577853,    251531,  72636119, 389697430,    294865,    101258,     29970,  12728116,  46433018,     39437,    682621,    298281,  85805458, 462126386,    349319,    862434,    400081, 108407947, 619846037,    461479
      1231,    350326,107.681660,     569.8,    1579.5,    563437,    245461, 321046270, 387705868,    374263,     86966,     26235,  49553389,  41438066,     50835,    668630,    292005, 380985219, 461222438,    444564,    851421,    394398, 485139403, 622951325,    579523
      1232,    350327,107.325984,     737.8,      62.5,    544699,    238905, 401878778,  14931563,    531563,     73634,     26685,  54326864,   1667811,     71617,    648077,    283808, 478151464,  17738004,    632430,    839319,    388122, 619249891,  24257635,    819938
      1233,    350328,107.396542,     581.3,     153.0,    526321,    233183, 305950353,  35677008,    490445,     71733,     27349,  41698346,   4184342,     66301,    636041,    280460, 369730607,  42910428,    592523,    844951,    391576, 491169996,  59911098,    789464
      1234,    350329,107.752011,     586.3,     158.8,    515256,    229716, 302094403,  36478900,    479421,     56705,     25459,  33246147,   4042844,     52784,    629215,    277744, 368908632,  44105731,    585106,    838979,    388789, 491893571,  61739744,    782482
      1235,    350330,107.768416,     679.3,     387.7,    493389,    221143, 335159101,  85737212,    430178,     63092,     26574,  42858360,  10302738,     54613,    605688,    267885, 411443559, 103858971,    527255,    821175,    380671, 557824278, 147586221,    718897
      1236,    350331,107.616715,     589.7,     469.2,    478661,    215651, 282266215, 101183435,    400665,     53772,     20941,  31709054,   9825432,     44036,    595208,    264148, 350994373, 123938443,    497032,    851186,    394695, 501944448, 185191117,    715813
      1237,    350332, 41.599907,     188.0,      46.3,    481319,    214101,  90488001,   9912887,    450476,     53699,     20653,  10095491,    956231,     49885,    590726,    259948, 111056539,  12035596,    552546,    813722,    375484, 152979775,  17384897,    763139
      1238,    350333,111.731736,     612.8,      62.8,    468788,    212336, 287273010,  13334723,    455580,     47774,     18046,  29276180,   1133271,     46243,    592838,    263407, 363291255,  16541990,    575872,    850945,    396120, 521459277,  24876347,    827521
      1239,    350334, 48.506441,     211.8,         0,    499488,    222457, 105791548,         0,    499488,     49637,     18322,  10513208,         0,     49637,    622311,    273653, 131805500,         0,    622311,    848051,    393223, 179617196,         0,    848051
      1240,    350335,107.365576,     487.8,     142.5,    485076,    219089, 236620092,  31220248,    449425,     45445,     16825,  22168014,   2397612,     41609,    623164,    276603, 303979429,  39415870,    576713,    882476,    411829, 430471592,  58685689,    819393
      1241,    350336,107.325501,     339.8,     246.0,    471952,    214379, 160369411,  52737128,    400544,     34350,     14135,  11671961,   3477166,     28745,    600055,    267244, 203898663,  65742081,    507788,    864127,    402441, 293630315,  99000528,    736131
      1242,    350337,107.773199,     405.0,     163.8,    428144,    196274, 173398235,  32149725,    387225,     48667,     18265,  19709983,   2991836,     43302,    543670,    243501, 220186470,  39885412,    490699,    812970,    379489, 329252769,  62160288,    736472
      1243,    350338,129.581160,     475.2,    2029.0,    423226,    195379, 201117218, 396424437,    265222,     51029,     19009,  24248876,  38568889,     28824,    535090,    240356, 254274696, 487681993,    330702,    798435,    376429, 379416159, 763773814,    505788
      1244,    350339, 96.442702,     298.2,     569.7,    457303,    210697, 136367694, 120034002,    333250,     37228,     13337,  11101477,   7597814,     25210,    568812,    255481, 169619696, 145547761,    411194,    873996,    413429, 260625514, 235530729,    642313
      1245,    350340,211.238805,     505.0,      57.0,    427442,    198350, 215858121,  11305970,    414515,     16508,      5772,   8336348,    328976,     15902,    535042,    241476, 270196444,  13764150,    518477,    847269,    399599, 427870844,  22777151,    822008
      1246,    350341,130.192599,         0,    2049.0,    524867,    235691,         0, 482930287,    235691,     35861,     10308,         0,  21121102,     10308,    615624,    274469,         0, 562386840,    274469,    869994,    397146,         0, 813753142,    397146
      1247,    350342,229.946001,       2.8,    2743.3,    554461,    249279,   1552492, 683846520,    249866,     45697,     15572,    127951,  42719529,     15630,    662350,    294819,   1854579, 808777863,    295526,    892632,    409916,   2499369,1124522215,    410844
      1248,    350343, 81.844861,         0,      23.2,    542469,    239875,         0,   5565103,    239875,     48559,     14731,         0,    341768,     14731,    625636,    276265,         0,   6409359,    276265,    851097,    392125,         0,   9097290,    392125
      1249,    350344,158.831577,      32.8,    2055.8,    581056,    258649,  19058649, 531731246,    268074,     54205,     16722,   1777924,  34376225,     17817,    684281,    305060,  22444407, 627143096,    316146,    897377,    412807,  29433975, 848647891,    426972
      1250,    350345,116.178742,      17.8,    1363.7,    595401,    265540,  10598132, 362116826,    273471,     56480,     17352,   1005338,  23663331,     18293,    703423,    314312,  12520930, 428626823,    323667,    888960,    412733,  15823482, 562843652,    424183
      1251,    350346, 52.596446,       7.5,     318.2,    595549,    265324,   4466615,  84425995,    279388,     47715,     14840,    357861,   4722028,     16240,    703390,    313760,   5275422,  99838331,    330354,    896688,    416391,   6725158, 132495773,    436848
      1252,    350347, 73.410270,         0,     512.3,    558603,    245383,         0, 125709773,    245383,     42109,     13133,         0,   6728288,     13133,    658208,    290412,         0, 148778250,    290412,    869574,    403607,         0, 206767655,    403607
      1253,    350348, 88.336419,       8.2,    1617.3,    598534,    264832,   4907980, 428312202,    267995,     77920,     25080,    638945,  40561722,     25581,    707247,    314190,   5799423, 508140242,    317916,    882317,    412120,   7234997, 666520953,    416576
      1254,    350349, 52.688743,      23.3,     808.7,    598181,    264500,  13937624, 213901138,    281709,     83984,     26925,   1956820,  21774096,     29868,    707915,    314259,  16494419, 254141117,    334561,    888611,    415513,  20704632, 336025595,    439913
      1255,    350350, 54.430432,     381.3,     515.2,    589969,    261079, 224955264, 134508074,    452752,    102025,     32043,  38902085,  16508352,     72827,    700549,    310784, 267119259, 160115743,    537933,    880308,    411052, 335661627, 211774048,    684528
      1256,    350351, 53.824962,     419.2,     262.8,    587456,    259670, 246261694,  68241292,    505727,     95858,     30400,  40183546,   7989225,     79537,    694432,    307528, 291106058,  80818355,    597962,    871242,    407116, 365224695, 106990099,    755518
      1257,    350352, 53.390317,      70.2,    2548.8,    584568,    258709,  41036691, 659396509,    274811,     99114,     31776,   6957789,  80990044,     35103,    694265,    307406,  48737390, 783516885,    326522,    878792,    410705,  61691189,1046806079,    433836
      1258,    350353,107.088759,     894.8,    7428.3,    569384,    252061, 509484762,1872382508,    310841,     84482,     28137,  75594665, 209006365,     38574,    680408,    301168, 608829314,2237164275,    371417,    868114,    405861, 776788672,3014859548,    491488
      1259,    350354,106.743272,     662.7,    1487.8,    550062,    245417, 364526225, 365130814,    384555,     77425,     28983,  51309623,  43121010,     51108,    660813,    293604, 437920881, 436824217,    461317,    856881,    399633, 567855364, 594574618,    608469
      1260,    350355,106.532040,     617.2,     541.3,    532069,    239926, 328392707, 129871856,    439384,     74594,     29206,  46039201,  15809446,     60194,    654867,    292593, 404184216, 158380468,    539933,    884937,    412321, 546183333, 223189560,    734997
      1261,    350356,107.629955,     596.0,     781.5,    521565,    236561, 310852620, 184872631,    404731,     62331,     27600,  37149198,  21569329,     48093,    650162,    290658, 387496773, 227148958,    502787,    879431,    410145, 524140646, 320528243,    687052
      1262,    350357, 81.280602,     470.7,     233.3,    498942,    227096, 234851892,  52981507,    442401,     65180,     28475,  30680450,   6643222,     57546,    625020,    279564, 294196718,  65222314,    553168,    860588,    400937, 405078986,  93538642,    764986
      1263,    350358, 63.630427,     241.7,     755.5,    487676,    223197, 117871189, 168625206,    322769,     55180,     22533,  13337015,  17023484,     34824,    621299,    278556, 150167907, 210449155,    407594,    881706,    411462, 213108281, 310859553,    588502
      1264,    350359,106.695801,     508.0,     436.3,    479074,    220790, 243369735,  96330622,    398298,     55798,     21786,  28345282,   9505231,     45161,    620321,    278374, 315123211, 121454687,    513381,    870423,    408349, 442175110, 178162744,    725914
      1265,    350360,103.951780,     518.7,      40.7,    498693,    229631, 258672074,   9345965,    487954,     51243,     20513,  26579597,    834874,     50016,    649343,    291296, 336814175,  11855762,    635052,    902235,    424099, 467989343,  17260809,    883151
      1266,    350361,107.771939,     493.0,      15.7,    483907,    223652, 238566373,   3511342,    479589,     44558,     17539,  21967017,    275367,     44110,    622467,    280060, 306876313,   4396942,    616786,    880365,    413616, 434019827,   6493774,    872620
      1267,    350362,107.418699,     460.5,      71.2,    441290,    205673, 203214226,  14643922,    423450,     50762,     19018,  23376024,   1354071,     48359,    567076,    256403, 261138450,  18255921,    543553,    831026,    391272, 382687589,  27858572,    797729
      1268,    350363,107.227546,     543.0,     283.7,    434080,    203848, 235705426,  57831785,    384165,     52062,     19809,  28269504,   5619877,     45069,    557415,    252945, 302676245,  71760399,    491404,    825069,    390402, 448012595, 110757108,    730831
      1269,    350364,136.350719,     498.8,     294.8,    428063,    201525, 213517891,  59409682,    374041,     36059,     13630,  17986270,   4018006,     30710,    542272,    246894, 270485414,  72784426,    471834,    836599,    398601, 417295695, 117507626,    732151
      1270,    350365,132.011047,     409.7,      10.3,    461552,    216127, 189097736,   2226104,    458326,     22400,      7648,   9177326,     78779,     22206,    583799,    264883, 239182384,   2728297,    579607,    879193,    417483, 360205252,   4300072,    873123
      1271,    350366, 42.172451,     302.0,     516.0,    538069,    245044, 162496894, 126442622,    398840,     79221,     31288,  23924745,  16144353,     56446,    672105,    301736, 202975832, 155695990,    496127,    896999,    421244, 270893578, 217361923,    670947
