TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
       446,    570293,224.422955,     308.5,     163.2,    248923,    168202,  76792892,  27450636,    228893,     10993,      5487,   3391366,    895541,      9627,    340832,    219358, 105146799,  35799182,    310689,    497960,    321489, 153620727,  52466944,    454170
       447,    570294,300.733490,     460.3,     243.5,    225619,    165544, 103852599,  40310078,    210712,      6309,      2973,   2904046,    723959,      5481,    311242,    213781, 143264684,  52055589,    287058,    424679,    288206, 195479904,  70178040,    390815
       448,    570295,259.824118,     710.2,     865.8,    249629,    178415, 177286176, 154472069,    218864,     10476,      4978,   7440261,   4310210,      8101,    342185,    231967, 243020111, 200837187,    294571,    449807,    303000, 319453085, 262337344,    386386
       449,    570296,342.205362,     366.5,         0,    201575,    154641,  73877202,         0,    201575,         0,         0,         0,         0,         0,    288958,    204367, 105902938,         0,    288958,    419442,    284214, 153725579,         0,    419442
       450,    570297,320.128964,    1026.3,     499.2,    235622,    171143, 241819113,  85434387,    220611,     10501,      4808,  10777366,   2400293,      9176,    324434,    221674, 332966798, 110659702,    300510,    439836,    297256, 451403738, 148390264,    406642
       451,    570298,182.182430,     297.8,     718.0,    256901,    181524,  76505164, 130334559,    211625,     15560,      7026,   4633690,   5044800,     10434,    348033,    234950, 103644165, 168693893,    280107,    459467,    308808, 136829316, 221724305,    368971
       452,    570299,300.147839,     203.2,         0,    202695,    154635,  41187600,         0,    202695,         0,         0,         0,         0,         0,    282401,    199157,  57383838,         0,    282401,    417272,    282571,  84789769,         0,    417272
       453,    570300,318.104942,     404.7,     476.3,    231528,    169329,  93699522,  80651473,    205194,      8941,      3991,   3618295,   1900885,      6845,    317737,    217648, 128588206, 103665594,    275361,    439911,    295475, 178032075, 140734867,    378759
       454,    570301,180.911293,     242.0,     273.3,    254218,    181813,  61520806,  49689362,    224290,     11420,      5363,   2763660,   1465813,      8917,    348549,    236279,  84348750,  64575087,    302143,    466887,    312283, 112986654,  85346841,    402982
       455,    570302,122.627055,     675.0,     800.7,    260900,    183859, 176107576, 147215854,    228134,     16185,      7586,  10925193,   6073939,     12528,    351665,    237164, 237374142, 189897566,    302967,    470030,    314580, 317270384, 251884190,    403916
       456,    570303,320.850002,     276.2,         0,    206306,    157570,  56981733,         0,    206306,         0,         0,         0,         0,         0,    291172,    205002,  80421582,         0,    291172,    431294,    291036, 119123398,         0,    431294
       457,    570304,320.954969,     228.3,     483.5,    229081,    166988,  52299259,  80738736,    193738,      8960,      4170,   2045547,   2016263,      6234,    317548,    216866,  72496212, 104854531,    260239,    450803,    302195, 102918278, 146111066,    366214
       458,    570305,318.463494,     267.7,         0,    200422,    153583,  53652889,         0,    200422,         0,         0,         0,         0,         0,    288466,    202759,  77222439,         0,    288466,    401735,    275146, 107544404,         0,    401735
       459,    570306,322.571945,     649.2,     684.0,    221311,    163300, 143674862, 111697500,    198303,      9834,      5194,   6384083,   3552697,      7994,    314101,    215012, 203914506, 147068404,    274801,    417654,    282594, 271141115, 193294359,    364087
       460,    570307,326.025869,     388.0,     299.3,    182787,    149190,  70921465,  44652539,    171872,         0,         0,         0,         0,         0,    271306,    198458, 105266714,  59398558,    247638,    407608,    279578, 158151997,  83677842,    366011
       461,    570308,324.313883,     427.5,       1.2,    183619,    148516,  78496989,    178220,    183557,         0,         0,         0,         0,         0,    266466,    194666, 113914200,    233600,    266340,    403711,    277001, 172586507,    332401,    403490
       462,    570309,392.334003,     406.7,      21.8,    193170,    151758,  78562125,   3308331,    191830,         0,         0,         0,         0,         0,    287033,    203932, 116736151,   4445719,    284343,    405926,    277970, 165090119,   6059754,    401785
       463,    570310,320.493405,     196.2,       9.5,    208053,    158187,  40820004,   1502776,    206591,      7116,      3630,   1396077,     34483,      7013,    298766,    209040,  58617959,   1985880,    296135,    413688,    281824,  81165564,   2677332,    409821
       464,    570311,170.483621,     281.3,     295.5,    220257,    163446,  61958191,  48298199,    197765,     14668,      7689,   4126027,   2272105,     11905,    316593,    218118,  89057739,  64453734,    277606,    428331,    288936, 120489635,  85380596,    373144
       465,    570312,149.970690,     815.7,     131.7,    224460,    165172, 183092390,  21753184,    219035,     16451,      7831,  13418975,   1031371,     15662,    322721,    220997, 263243545,  29105288,    313412,    435294,    292139, 355068992,  38474754,    422193
       466,    570313,251.366306,     392.0,      26.3,    184745,    149590,  72420194,   3934224,    183333,         0,         0,         0,         0,         0,    270448,    197142, 106015513,   5184833,    267503,    411330,    280560, 161241172,   7378717,    406076
       467,    570314,165.113141,     728.7,         0,    199920,    154194, 145681796,         0,    199920,      9782,      5537,   7128146,         0,      9782,    298227,    209456, 217318074,         0,    298227,    416925,    283024, 303813611,         0,    416925
       468,    570315,144.882594,     307.2,     136.7,    212550,    160278,  65295468,  21910011,    201192,     18344,      9483,   5635362,   1296375,     16419,    312763,    216608,  96080680,  29610256,    291869,    427169,    288762, 131226337,  39473786,    397094
       469,    570316,331.085742,     357.2,       3.0,    184274,    149343,  65822657,    448030,    184092,         0,         0,         0,         0,         0,    274930,    199283,  98205018,    597848,    274536,    413470,    281401, 147691396,    844204,    412781
       470,    570317,319.134506,     238.7,     156.3,    188712,    151915,  45045581,  23744237,    178040,         0,         0,         0,         0,         0,    282665,    203733,  67472152,  31843415,    259772,    414699,    281896,  98988649,  44060290,    376182
       471,    570318,245.089642,     167.5,       4.2,    185253,    148185,  31029946,    622376,    184682,         0,         0,         0,         0,         0,    278389,    199866,  46630190,    839438,    277180,    412807,    280769,  69145192,   1179231,    410773
       472,    570319,216.694873,     355.8,      88.7,    196938,    153738,  70070439,  13636520,    191123,      8600,      5064,   3059825,    449205,      8124,    300383,    211463, 106876183,  18756786,    288414,    425616,    287894, 151434045,  25536233,    407079
       473,    570320,189.560930,     781.2,    1036.3,    213756,    161507, 166985964, 167369978,    190096,     18573,     10729,  14509353,  11118272,     15021,    320337,    221693, 250247070, 229739999,    275667,    438772,    293770, 342768345, 304434143,    373109
       474,    570321, 68.850473,     175.8,         0,    205461,    158017,  36120128,         0,    205461,     14050,      8047,   2470017,         0,     14050,    311171,    217571,  54703805,         0,    311171,    431898,    290892,  75927628,         0,    431898
       475,    570322,1073.86879,     530.2,       0.3,    171478,    140981,  90917700,     42294,    171467,         0,         0,         0,         0,         0,    255021,    187351, 135212350,     56205,    254998,    379816,    262803, 201378386,     78841,    379775
       476,    570323,1025.93192,     150.3,         0,    142560,    117220,  21426727,         0,    142560,         0,         0,         0,         0,         0,    214280,    156723,  32206298,         0,    214280,    349945,    241994,  52596804,         0,    349945
       477,    570324,468.420602,     339.0,         0,    153750,    126207,  52121355,         0,    153750,         0,         0,         0,         0,         0,    231408,    168918,  78447327,         0,    231408,    368997,    254369, 125090045,         0,    368997
       478,    570325,236.711874,     219.8,         0,    167093,    136772,  36727117,         0,    167093,         0,         0,         0,         0,         0,    251780,    183249,  55341179,         0,    251780,    389218,    267454,  85550131,         0,    389218
       479,    570326,267.487447,     213.2,      31.5,    174619,    142655,  37228712,   4493642,    171921,         0,         0,         0,         0,         0,    261350,    190110,  55719865,   5988461,    255338,    393607,    270045,  83917003,   8506426,    383179
       480,    570327,270.333221,     223.3,      66.0,    174552,    142488,  38977454,   9404187,    169560,         0,         0,         0,         0,         0,    261239,    189919,  58334649,  12534640,    250135,    405374,    277044,  90519992,  18284919,    385394
       481,    570328,171.865275,     122.7,       5.7,    170191,    138798,  20882451,    791148,    169307,         0,         0,         0,         0,         0,    259085,    187393,  31789785,   1068142,    257066,    401878,    273747,  49310392,   1560359,    398269
       482,    570329,169.796721,     146.3,         0,    178143,    144861,  26062374,         0,    178143,         0,         0,         0,         0,         0,    270490,    195105,  39572707,         0,    270490,    411747,    279461,  60238635,         0,    411747
       483,    570330,169.279224,     181.7,         0,    181610,    147218,  32998627,         0,    181610,         0,         0,         0,         0,         0,    277394,    199382,  50402441,         0,    277394,    428267,    290248,  77816185,         0,    428267
       484,    570331,273.610124,     289.8,         0,    194113,    155758,  56253989,         0,    194113,         0,         0,         0,         0,         0,    300963,    214073,  87219026,         0,    300963,    444515,    300313, 128820366,         0,    444515
       485,    570332,270.495089,     516.0,         0,    195325,    156003, 100787777,         0,    195325,         0,         0,         0,         0,         0,    303573,    215314, 156643791,         0,    303573,    444730,    300450, 229480785,         0,    444730
       486,    570333,699.323138,     144.5,         0,    133883,    109093,  19346049,         0,    133883,         0,         0,         0,         0,         0,    203824,    147109,  29452497,         0,    203824,    340996,    234076,  49273924,         0,    340996
       487,    570334,427.078226,     133.2,         0,    148632,    121060,  19797769,         0,    148632,         0,         0,         0,         0,         0,    227054,    163526,  30243656,         0,    227054,    370308,    253252,  49325033,         0,    370308
       488,    570335,424.284023,     144.5,         0,    161881,    131809,  23391836,         0,    161881,         0,         0,         0,         0,         0,    253857,    182172,  36682292,         0,    253857,    400249,    272187,  57836022,         0,    400249
       489,    570336,170.647210,     181.8,      38.7,    173952,    141419,  31624452,   5472901,    170138,         0,         0,         0,         0,         0,    270292,    193958,  49139137,   7506180,    261343,    418532,    284351,  76089101,  11004368,    402801
       490,    570337,169.815540,     124.7,     116.8,    182235,    147575,  22724690,  17236730,    169451,         0,         0,         0,         0,         0,    283548,    202764,  35358496,  23682794,    253753,    431216,    291911,  53772671,  34095228,    379836
       491,    570338,170.421285,     198.8,      15.0,    191723,    154346,  38114630,   2315190,    190043,         0,         0,         0,         0,         0,    297846,    212102,  59211769,   3181523,    293991,    443950,    299807,  88257253,   4497108,    437470
       492,    570339,253.371126,     195.8,      11.0,    177258,    143834,  34707128,   1582177,    176126,         0,         0,         0,         0,         0,    273807,    196021,  53611438,   2156235,    271173,    428368,    289260,  83874458,   3181858,    423657
       493,    570340,254.397410,     237.2,      32.8,    185638,    150049,  44033305,   4921620,    182811,         0,         0,         0,         0,         0,    285860,    204073,  67805884,   6693591,    279364,    436484,    294198, 103533930,   9649687,    425183
       494,    570341,256.111524,     172.2,       1.2,    193357,    155513,  33296147,    186616,    193194,         0,         0,         0,         0,         0,    300524,    213687,  51750275,    256424,    300148,    454456,    304771,  78257281,    365725,    453808
       495,    570342,246.495591,     637.3,       0.2,    190778,    152767, 121582845,     30553,    190771,         0,         0,         0,         0,         0,    300887,    213060, 191755585,     42612,    300870,    460266,    307805, 293327698,     61561,    460236
       496,    570343,246.833116,     568.7,         0,    194091,    154535, 110379338,         0,    194091,         0,         0,         0,         0,         0,    302455,    213954, 172006172,         0,    302455,    461604,    308676, 262514147,         0,    461604
       497,    570344,201.165079,     675.7,     574.5,    221368,    163427, 149578259,  93888870,    201286,     28265,     14531,  19098981,   8347962,     23505,    327868,    223637, 221540362, 128479715,    291742,    439203,    293665, 296769373, 168710809,    388760
       498,    570345,188.853560,     637.2,     372.0,    248431,    177598, 158300013,  66066318,    229519,     25175,     11533,  16041670,   4290455,     21533,    350001,    234836, 223020783,  87359149,    319254,    453288,    301369, 288835315, 112109219,    412728
       499,    570346,228.393017,     531.5,     245.8,    221607,    165462, 117784289,  40670482,    209035,     14028,      8246,   7455668,   2026900,     12733,    330725,    226738, 175780498,  55732262,    307441,    450427,    300107, 239401839,  73766256,    416767
       500,    570347,243.313835,     674.3,     257.3,    212225,    158767, 143103104,  40850810,    201946,     24421,     12436,  16466972,   3199693,     22116,    314766,    216873, 212246821,  55801417,    295943,    440923,    294689, 297314418,  75823482,    412804
       501,    570348,138.926895,     393.5,     132.8,    243496,    173987,  95815625,  23105516,    231406,     17238,      8358,   6783154,   1109926,     15693,    350174,    233779, 137793296,  31045868,    329929,    473929,    315440, 186490990,  41890382,    446363
       502,    570349,245.230675,     462.0,    1093.3,    246497,    175081, 113881791, 191416208,    203920,     28339,     14300,  13092507,  15633950,     19969,    349481,    233142, 161460239, 254894248,    280121,    457284,    303677, 211265412, 332010218,    365706
       503,    570350,183.122334,     763.8,     148.2,    195513,    153867, 149333015,  22803124,    191016,     12449,      7451,   9508204,   1104179,     11909,    307395,    216092, 234788476,  32024814,    297536,    437667,    294677, 334290015,  43671162,    422227
       504,    570351,187.503029,     444.3,     209.3,    241393,    169055, 107250806,  35383294,    224962,     23279,     10819,  10342657,   2264371,     20448,    339564,    224101, 150868307,  46904294,    313337,    448944,    296078, 199465753,  61969021,    414221
       505,    570352,148.868865,     708.0,     368.7,    247853,    171536, 175479647,  63245330,    229138,     28391,     13303,  20100599,   4904781,     24691,    348401,    228414, 246667566,  84216104,    318977,    459268,    300476, 325161411, 110785635,    420328
       506,    570353,202.879832,     661.7,      10.2,    195313,    154136, 129238455,   1572191,    194921,      9449,      5708,   6252651,     58226,      9414,    304006,    214585, 201160775,   2188771,    303154,    439834,    295594, 291038165,   3015056,    438460
       507,    570354, 67.237171,     121.7,     180.2,    217844,    165817,  26511609,  29880173,    192861,     19463,     12441,   2368610,   2241927,     16091,    331413,    229253,  40332996,  41311388,    282357,    459023,    305285,  55863108,  55012404,    385200
       508,    570355,161.115309,     433.8,      63.0,    222330,    167458,  96446559,  10549855,    217771,     15703,     10234,   6812111,    644752,     15249,    334759,    230120, 145218275,  14497591,    326065,    459835,    305095, 199476368,  19220960,    446979
       509,    570356,170.663791,     449.3,      76.0,    236068,    173053, 106065139,  13152004,    230052,      8898,      5170,   3997923,    392900,      8542,    348147,    235731, 156422286,  17915587,    337416,    479571,    318676, 215471161,  24219381,    464212
       510,    570357,148.898382,     486.5,         0,    255651,    181325, 124374216,         0,    255651,     14719,      6650,   7160722,         0,     14719,    364249,    242465, 177207103,         0,    364249,    490654,    324448, 238703083,         0,    490654
       511,    570358,147.933487,     431.0,     282.5,    271300,    188452, 116930273,  53237777,    247254,     25226,     11509,  10872195,   3251189,     21244,    383088,    251693, 165110791,  71103387,    344952,    500059,    329168, 215525541,  92990022,    450460
       512,    570359, 98.843221,     432.2,     628.7,    254570,    175160, 110025345, 110122858,    216790,     28771,     12878,  12435031,   8096653,     21210,    360918,    236259, 155988547, 148535914,    301609,    481689,    315811, 208186061, 198550302,    402770
       513,    570360,171.330692,     595.8,       3.0,    197734,    156076, 117809622,    468229,    197603,      8393,      5241,   5000539,     15722,      8383,    320541,    223878, 190978535,    671635,    320239,    460293,    309764, 274242359,    929293,    459821
       514,    570361,117.352819,     255.3,     401.3,    219969,    167996,  56158015,  67416669,    194236,     15718,      9956,   4012825,   3995266,     12865,    338560,    233889,  86434436,  93859614,    286735,    473508,    316554, 120886711, 127033149,    395797
       515,    570362,161.151849,     351.8,      90.7,    229173,    172093,  80623076,  15608834,    221264,     16376,     10076,   5761155,    913881,     15503,    350973,    239776, 123472279,  21747721,    335565,    485138,    321914, 170671603,  29197630,    462522
       516,    570363,208.772672,     415.3,     628.5,    238445,    174894,  99026363, 109920824,    207582,     11755,      6699,   4881806,   4210360,      9300,    354560,    239873, 147248661, 150760240,    298863,    493909,    326035, 205120576, 204913104,    412383
       517,    570364,199.426716,     704.7,      51.0,    279099,    195562, 196680976,   9973661,    275490,     18893,      9151,  13314097,    466700,     18472,    393174,    259701, 277069588,  13244775,    387408,    511577,    337116, 360508165,  17192926,    504040
       518,    570365, 81.017228,     234.0,     813.8,    276207,    190598,  64632339, 155108961,    217606,     31046,     13818,   7264772,  11245450,     19253,    378993,    248329,  88684440, 202090098,    289551,    490834,    322276, 114855266, 262267847,    375453
       519,    570366, 79.118844,      87.8,    1491.0,    291378,    198490,  25582996, 295949007,    206502,     32571,     14787,   2859774,  22047061,     16321,    386973,    252559,  33976198, 376564907,    264151,    496188,    325740,  43565319, 485678393,    340441
       520,    570367,236.228489,     703.0,       7.8,    197685,    155847, 138972655,   1215610,    197398,      8225,      5018,   5782272,     39142,      8203,    313690,    219418, 220523984,   1711462,    313042,    449520,    302822, 316012526,   2362009,    448511
       521,    570368,231.938770,     454.8,     434.0,    217174,    166252,  98770881,  72153437,    198171,     15589,      9638,   7089812,   4182895,     13368,    337158,    232316, 153339437, 100825108,    298033,    480531,    319017, 218545363, 138453553,    420257
       522,    570369,198.844834,     380.2,     723.0,    230519,    172957,  87643333, 125047779,    199284,     16153,      9960,   6141469,   7200778,     12792,    351405,    240151, 133604334, 173629302,    291036,    492618,    325622, 187293336, 235424426,    402001
       523,    570370,200.328379,     632.7,      37.5,    228629,    170137, 144653582,   6380143,    226543,     11182,      6182,   7075087,    231823,     11004,    348413,    236765, 220441129,   8878699,    344432,    500054,    328654, 316384198,  12324528,    493942
       524,    570371,128.411298,     508.3,         0,    261592,    186956, 132967011,         0,    261592,     12530,      7018,   6369065,         0,     12530,    379563,    252985, 192931817,         0,    379563,    515891,    338527, 262227233,         0,    515891
       525,    570372,121.607099,     380.0,       4.3,    270945,    191883, 102959066,    825099,    270391,     17378,      8824,   6603707,     37942,     17318,    388418,    257730, 147598847,   1108239,    387502,    522400,    341924, 198511935,   1470274,    521135
       526,    570373,183.935207,     456.8,    1816.7,    280913,    194384, 128320989, 353137434,    219240,     25928,     12069,  11843708,  21925071,     16050,    380146,    249462, 173650652, 453198416,    287002,    505111,    329992, 230734572, 599495726,    380296
       527,    570374, 76.567498,         0,     344.7,    291999,    198109,         0,  68288046,    198109,     12321,      5192,         0,   1789791,      5192,    388527,    252491,         0,  87033678,    252491,    506028,    330324,         0, 113862661,    330324
       528,    570375,113.272113,     387.7,         0,    232001,    157652,  89946649,         0,    232001,     11334,      5368,   4394204,         0,     11334,    320524,    210470, 124267218,         0,    320524,    443008,    289334, 171754010,         0,    443008
       529,    570376,139.451000,     334.2,      95.5,    249018,    169716,  83221649,  16207845,    237019,         0,         0,         0,         0,         0,    340372,    224689, 113752296,  21457757,    322868,    487510,    317264, 162925690,  30298730,    461751
       530,    570377,201.342521,     726.2,     118.7,    230517,    156731, 167401421,  18603969,    223689,     21867,      9662,  15879542,   1146934,     20737,    321199,    210034, 233255040,  24931077,    310912,    451844,    293929, 328129296,  34889412,    437231
       531,    570378, 88.287024,     341.3,     131.7,    243625,    164349,  83149055,  21644763,    228243,     23065,      9874,   7871955,   1300423,     20505,    340001,    221745, 116042319,  29203851,    317056,    467431,    304423, 159534100,  40092468,    435802
       532,    570379,179.840377,      13.2,    1776.7,    227442,    151333,   3002236, 268872499,    152228,     29857,     12502,    394115,  22212377,     12706,    311399,    201900,   4110463, 358715660,    203189,    434835,    280419,   5739823, 498219979,    282236
       533,    570380, 74.057561,     137.7,    1463.7,    246361,    164888,  33923882, 241346709,    175564,     33994,     14176,   4681015,  20749203,     16773,    336787,    219560,  46375525, 321369610,    234920,    457354,    293928,  62977579, 430222062,    315342
       534,    570381,167.703814,       4.7,    6476.7,    276550,    187769,   1299786,1216123995,    187872,     19244,      8520,     90449,  55179383,      8532,    370571,    242328,   1741682,1569484439,    242477,    487269,    319684,   2290166,2070497859,    319879
       535,    570382,188.849224,     520.3,    1647.5,    264240,    179632, 137483994, 295943194,    208067,     28311,     12234,  14730448,  20154946,     17637,    360104,    235851, 187362282, 388565229,    277610,    482062,    315400, 250816946, 519620899,    371411
       536,    570383,129.445606,      69.5,    1268.5,    269566,    182353,  18734843, 231315070,    189394,     26122,     11143,   1815456,  14135507,     12353,    368137,    240747,  25585549, 305387769,    251031,    503445,    327180,  34989459, 415028025,    341410
       537,    570384,312.066708,     993.2,     740.7,    276364,    187587, 274485104, 138945870,    248175,     21669,      8991,  21522062,   6659268,     17643,    371361,    242899, 368835276, 179915612,    330570,    501254,    326996, 497845143, 242206136,    445921
       538,    570385,267.027025,     607.8,    2181.8,    244613,    165427, 148675612, 360927569,    189870,     15765,      6708,   9581789,  14635246,      9504,    336352,    219092, 204434485, 478015638,    255289,    486308,    315681, 295577867, 688752716,    368351
       539,    570386,420.258464,     299.3,      45.5,    252034,    169749,  75433877,   7723597,    244906,         0,         0,         0,         0,         0,    353238,    230082, 105724048,  10468731,    342569,    508836,    329007, 152294637,  14969839,    493258
       540,    570387,239.584463,         0,      89.2,    252310,    169939,         0,  15158521,    169939,     11988,      5124,         0,    457044,      5124,    336016,    217119,         0,  19367026,    217119,    486911,    315715,         0,  28161804,    315715
       541,    570388,123.719077,         0,    3496.0,    290654,    197020,         0, 688781747,    197020,     21504,      8546,         0,  29876262,      8546,    384588,    250371,         0, 875295806,    250371,    509456,    331095,         0,1157508261,    331095
       542,    570389,136.455374,     481.8,      99.5,    227674,    151778, 109693389,  15101880,    219012,     23521,     10443,  11332626,   1039042,     22029,    310606,    201796, 149649806,  20078717,    298186,    441824,    284260, 212870678,  28283823,    423840
       543,    570390,207.631649,     885.2,     213.8,    247729,    165882, 219290137,  35465554,    237011,     21581,      9370,  19103708,   2003375,     19982,    338814,    220555, 299918437,  47154678,    323328,    464467,    298044, 411146008,  63721893,    442673
       544,    570391, 81.714332,     533.2,       9.5,    236903,    158218, 126316462,   1503069,    236038,     20052,      9151,  10691903,     86936,     19932,    328452,    213348, 175130577,   2026810,    327187,    470207,    302404, 250714214,   2872836,    468362
       545,    570392, 96.987270,     424.3,      40.2,    247297,    165791, 104928025,   6664797,    242748,     19311,      8712,   8193792,    350206,     18720,    339899,    220283, 144219078,   8855385,    333223,    474518,    303355, 201338006,  12194889,    464965
       546,    570393,174.529929,     498.2,       9.2,    236701,    158245, 117924246,   1455853,    235807,     14642,      6699,   7294711,     61632,     14552,    324107,    210024, 161469889,   1932224,    322807,    478055,    306541, 238167053,   2820175,    476102
       547,    570394,133.248166,     485.3,     162.2,    243144,    162807, 117997886,  26407257,    229283,     15374,      7185,   7460885,   1165380,     13961,    331739,    214909, 160992860,  34858240,    311581,    480757,    307265, 233311356,  49838419,    450823
       548,    570395, 92.701464,     371.8,     369.3,    256427,    172218,  95339741,  63600018,    224209,     20510,      9270,   7625570,   3423286,     16209,    347314,    224389, 129131263,  82866693,    300283,    492959,    316866, 183282069, 117018480,    425586
       549,    570396, 66.637519,       5.3,    1622.5,    263507,    177322,   1396586, 287704373,    177771,     20170,      9771,    106901,  15853724,      9825,    344887,    223793,   1827903, 363103795,    224424,    501927,    324875,   2660215, 527109175,    325797
       550,    570397, 60.235834,     120.3,     841.0,    262725,    176676,  31605804, 148584634,    192726,     21202,     10111,   2550617,   8502977,     12179,    350946,    227297,  42218775, 191156685,    250359,    501009,    323678,  60271429, 272213110,    356753
       551,    570398,517.841939,     503.5,      61.8,    246937,    165598, 124332553,  10233936,    241151,      7672,      3590,   3862701,    221832,      7381,    324197,    209806, 163233409,  12966009,    316061,    500223,    323328, 251862346,  19981689,    487641
       552,    570399,201.708921,     135.0,     577.2,    254546,    171602,  34363668,  99048452,    194218,      7606,      3638,   1026836,   2100134,      4720,    335450,    217776,  45285705, 125700235,    249862,    511603,    329463,  69066374, 190165920,    379127
       553,    570400, 35.288356,      19.0,     925.8,    240401,    161663,   4567620, 149667212,    164170,     35687,     14734,    678058,  13640931,     15402,    324979,    213228,   6174604, 197406151,    216787,    436781,    282607,   8298838, 261637246,    287517
       554,    570401, 96.554395,     273.2,    1796.0,    240923,    161517,  65820098, 290084450,    177082,     32900,     14042,   8988245,  25218642,     17738,    323701,    211753,  88435179, 380307815,    233697,    423610,    274721, 115730349, 493398239,    303907
       555,    570402, 47.610893,     118.3,     822.0,    236933,    159109,  28029197, 130787947,    173697,     34470,     14544,   4077754,  11955521,     18279,    319139,    208865,  37754094, 171687133,    229535,    421563,    272821,  49870918, 224258557,    300701
       556,    570403, 82.006790,     285.0,      44.2,    230551,    154858,  65707098,   6844703,    223873,     29612,     12636,   8439458,    558490,     28114,    308306,    202049,  87867266,   8930544,    298932,    413545,    267325, 117860407,  11815783,    400646
       557,    570404, 79.778724,     329.7,     113.3,    224626,    151618,  74059133,  17178284,    211737,     25394,     11357,   8372566,   1286778,     22916,    304461,    199933, 100380775,  22652402,    286007,    410994,    265389, 135504869,  30068552,    385288
       558,    570405,137.605689,     171.2,     141.5,    239208,    159925,  40952416,  22629362,    212234,     28263,     11780,   4838697,   1666898,     22656,    322189,    210153,  55158756,  29736679,    284072,    430654,    277938,  73728024,  39328198,    378697
       559,    570406, 59.140161,         0,     200.0,    237924,    159208,         0,  31841681,    159208,     29072,     12200,         0,   2440024,     12200,    323566,    210597,         0,  42119447,    210597,    436643,    280133,         0,  56026696,    280133
       560,    570407,113.119955,     411.8,      80.5,    247567,    165974, 101948066,  13360894,    238698,     26086,     10541,  10742054,    848560,     24396,    335817,    219224, 138289382,  17647500,    323143,    452840,    291387, 186479366,  23456693,    435289
       561,    570408,138.886269,     476.0,     278.8,    226712,    152105, 107915127,  42406757,    206746,     18847,      8305,   8971031,   2315478,     16026,    305518,    199381, 145426526,  55587349,    277113,    426037,    272839, 202793819,  76067642,    385038
       562,    570409,143.254005,     196.0,     212.8,    254370,    170328,  49856511,  36245698,    220431,     23393,     10588,   4584965,   2253195,     18222,    342998,    222165,  67227691,  47276805,    294203,    475771,    303539,  93251189,  64593116,    406220
       563,    570410,165.904596,     540.2,      29.3,    226540,    151523, 122376883,   4439628,    224085,     14565,      6746,   7868176,    197659,     14309,    306629,    198913, 165640823,   5828139,    303103,    437850,    278493, 236526713,   8159831,    432634
       564,    570411,165.678188,     431.5,         0,    256824,    172511, 110819634,         0,    256824,     15105,      7097,   6517852,         0,     15105,    344952,    223422, 148846822,         0,    344952,    484624,    311154, 209115061,         0,    484624
       565,    570412,162.713823,     288.8,      42.8,    255478,    171186,  73782002,   7326782,    248344,     14251,      7020,   4115612,    300446,     13639,    346815,    223461, 100160135,   9564111,    336375,    495335,    316364, 143052759,  13540393,    480188
       566,    570413,161.328105,     613.2,     494.3,    254698,    171377, 156180720,  84711897,    226817,     13747,      6837,   8429673,   3379730,     11435,    346246,    223505, 212317972, 110478546,    305174,    485597,    310470, 297768354, 153465536,    426995
       567,    570414,237.405009,     271.8,         0,    255546,    173478,  69457390,         0,    255546,         0,         0,         0,         0,         0,    347091,    223261,  94339224,         0,    347091,    482287,    310566, 131085498,         0,    482287
       568,    570415,368.516532,    1075.5,     428.3,    256906,    172042, 276302761,  73685546,    240018,     10326,      5019,  11105741,   2149725,      9270,    350090,    224003, 376522245,  95940555,    324998,    504441,    322640, 542526161, 138186571,    468261
       569,    570416,160.285536,     255.0,    1186.7,    254907,    170791,  65001233, 202677373,    192340,     16411,      8278,   4184724,   9823130,     10361,    351444,    225529,  89618180, 267635731,    257787,    497283,    316258, 126807270, 375303600,    362635
       570,    570417,201.988092,    1295.2,    1242.2,    256379,    172708, 332062353, 214538396,    225056,     11873,      5838,  15378355,   7252341,      9614,    349327,    224740, 452447816, 279172428,    302687,    499854,    321761, 647411231, 399691042,    433184
       571,    570418,334.977335,     490.3,     328.2,    261573,    177336, 128249135,  58201657,    236757,      4648,      2272,   2279105,    745540,      3948,    357458,    229832, 175261718,  75430953,    319861,    499822,    321579, 245062482, 105542136,    447313
       572,    570419,313.155961,    1044.3,    1765.0,    252253,    169308, 263428187, 298829122,    209682,      7703,      4324,   8044702,   7631194,      5969,    349549,    223942, 365034494, 395257503,    285081,    519757,    334019, 542782060, 589544235,    424427
       573,    570420,436.878765,     362.3,         0,    276369,    186766, 100128657,         0,    276369,      5391,      2655,   1953200,         0,      5391,    377334,    242088, 136708155,         0,    377334,    505127,    323385, 183007382,         0,    505127
       574,    570421,287.806214,     196.3,         0,    258193,    174297,  50683200,         0,    258193,         0,         0,         0,         0,         0,    346005,    223473,  67920869,         0,    346005,    517578,    331302, 101600570,         0,    517578
