TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
       402,    570249,106.438843,     411.5,      40.2,    205964,    145077,  84754180,   5832090,    202466,     18100,     10372,   7448012,    416973,     17656,    296766,    199710, 122119025,   8028354,    291190,    391446,    258830, 161080078,  10404967,    383828
       403,    570250,109.023825,     290.3,         0,    197143,    137461,  57230580,         0,    197143,         0,         0,         0,         0,         0,    281861,    188859,  81824210,         0,    281861,    388169,    255704, 112685363,         0,    388169
       404,    570251, 91.180644,     297.0,       0.2,    192125,    135220,  57061189,     27044,    192101,         0,         0,         0,         0,         0,    275808,    185445,  81915040,     37089,    275770,    377871,    249519, 112227758,     49904,    377817
       405,    570252,241.309513,       9.5,    1210.3,    251063,    179003,   2385096, 216647512,    179898,     14566,      7108,    138379,   8602885,      7201,    334883,    226378,   3181390, 273985249,    227726,    465699,    306997,   4424137, 371558851,    308969
       406,    570253, 75.631516,       2.0,     158.2,    251092,    180901,    502183,  28618582,    182295,     15260,      7849,     30520,   1241790,      7997,    339239,    231060,    678478,  36553739,    233209,    481124,    317334,    962249,  50202289,    320587
       407,    570254, 57.482799,         0,     295.8,    240145,    173396,         0,  51290399,    173396,     12899,      7102,         0,   2100689,      7102,    328505,    223540,         0,  66123100,    223540,    429667,    289771,         0,  85714129,    289771
       408,    570255,135.554685,         0,     274.2,    255582,    178305,         0,  48891133,    178305,     11940,      5419,         0,   1485965,      5419,    340308,    227457,         0,  62368819,    227457,    474844,    312904,         0,  85798216,    312904
       409,    570256, 82.326557,      34.7,    1234.3,    243275,    165441,   8441635, 204204169,    168797,     27615,     12319,    958244,  15205724,     12979,    335460,    221616,  11640449, 273541107,    226525,    448120,    292961,  15549769, 361602008,    299651
       410,    570257, 26.749707,     133.3,     608.3,    249716,    169798,  33287112, 103288179,    190572,     32057,     13336,   4273155,   8112014,     18202,    341778,    225832,  45559012, 137373762,    255971,    455273,    296312,  60687849, 180246562,    337632
       411,    570258, 53.342015,     350.8,    1068.7,    244642,    166463,  85820324, 177898657,    193415,     33340,     13797,  11695624,  14745063,     20535,    335396,    221650, 117656818, 236877198,    260864,    445608,    291185, 156319117, 311189142,    344422
       412,    570259, 26.728895,     103.5,    1017.7,    243858,    166680,  25239316, 169629953,    177497,     44079,     18464,   4562213,  18790437,     22054,    332690,    220404,  34433445, 224305433,    236143,    449470,    291219,  46520158, 296373196,    313400
       413,    570260, 27.182905,      90.3,     638.7,    240411,    164189,  21709128, 104867322,    178271,     44353,     18295,   4005064,  11685263,     23109,    329983,    218367,  29797453, 139471313,    238988,    443327,    288139,  40032408, 184034105,    316809
       414,    570261, 27.130974,     110.8,     148.7,    236224,    161571,  26173593,  24025544,    202203,     44749,     18284,   4958134,   2718803,     32688,    324565,    214961,  35961850,  31964714,    274617,    440167,    285574,  48770517,  42464803,    369716
       415,    570262, 95.829897,     441.5,      59.0,    231819,    158863, 102348278,   9372913,    226205,     27914,     12241,  12324061,    722244,     26708,    317084,    210425, 139992681,  12415082,    308876,    442220,    285820, 195240061,  16863380,    430184
       416,    570263, 79.852064,     481.7,      14.0,    227759,    156237, 109711644,   2187319,    226486,     30449,     13449,  14667418,    188288,     30147,    314140,    208667, 151321203,   2921335,    312262,    434995,    281988, 209537236,   3947834,    432270
       417,    570264, 80.107508,     437.0,     394.0,    232116,    160696, 101434687,  63314336,    206405,     22482,     12035,   9824802,   4741875,     18721,    325269,    217707, 142142503,  85776659,    286547,    422636,    278185, 184691715, 109604988,    370634
       418,    570265,106.157364,     477.0,      92.5,    215356,    148876, 102724943,  13771031,    208181,     21802,     11713,  10399651,   1083469,     20713,    300851,    201204, 143506062,  18611373,    290097,    406449,    266581, 193876197,  24658778,    391354
       419,    570266,105.980411,     543.2,       9.3,    224461,    156051, 121927181,   1451276,    223738,     21907,     12199,  11900121,    113450,     21805,    318539,    213147, 173030374,   1982268,    317425,    416512,    273196, 226249495,   2540722,    414998
       420,    570267, 67.057772,     159.5,         0,    217032,    151130,  34616599,         0,    217032,     18215,     10439,   2905277,         0,     18215,    308790,    207098,  49252063,         0,    308790,    407018,    267874,  64919362,         0,    407018
       421,    570268,225.380029,     112.2,      14.0,    195417,    135766,  21925791,   1900718,    191109,     10855,      6001,   1217886,     84018,     10504,    277950,    186021,  31186035,   2604298,    271311,    399352,    260769,  44807316,   3650761,    389343
       422,    570269,938.026453,      15.2,    3249.8,    236363,    166955,   3592721, 542571207,    167472,     11246,      5293,    170937,  17202020,      5338,    317859,    213302,   4831455, 693188058,    214080,    463421,    304627,   7044006, 989976308,    305808
       423,    570270,197.145119,      39.7,     492.5,    259868,    177012,  10316776,  87178603,    186493,     21463,      9076,    852098,   4470039,     10494,    347965,    229746,  13814226, 113149735,    243273,    463659,    301926,  18407244, 148698563,    320432
       424,    570271, 71.143862,      14.5,     441.0,    238674,    161101,   3460780,  71045610,    164985,     28332,     11864,    410811,   5232057,     12689,    325378,    213966,   4717981,  94358848,    219543,    458632,    296052,   6650159, 130559054,    304192
       425,    570272, 71.068515,     156.2,     922.8,    241156,    162904,  37668520, 150327429,    179603,     34043,     14104,   5317558,  13015013,     18359,    323956,    213266,  50602003, 196801816,    236889,    450033,    290929,  70295195, 268469583,    324884
       426,    570273, 61.559077,     193.3,     979.2,    244147,    165668,  47193661, 162222530,    184532,     31399,     13098,   6069406,  12825297,     17497,    333735,    220167,  64510930, 215587174,    247464,    456100,    295411,  88164194, 289266143,    334034
       427,    570274, 44.260073,      78.8,     873.7,    239282,    161946,  18855412, 141492607,    171714,     41874,     17175,   3299671,  15005721,     20295,    319328,    210308,  25163059, 183746413,    224078,    431418,    278894,  33995723, 243669678,    298158
       428,    570275, 23.239824,      64.3,     485.2,    241984,    164819,  15559546,  79969945,    178338,     42208,     17282,   2713982,   8385105,     21649,    329829,    218054,  21208018, 105799687,    237637,    451655,    291968,  29041441, 141662805,    319945
       429,    570276, 40.344477,     140.5,     569.7,    238405,    162373,  33495886,  92503718,    183913,     40440,     16527,   5681885,   9415497,     23302,    321460,    212723,  45165066, 121188525,    243529,    441367,    285885,  62012080, 162868811,    329934
       430,    570277, 97.301597,     430.8,       0.3,    228675,    155551,  98512977,     46665,    228643,     28905,     12161,  12452161,      3648,     28897,    306822,    202511, 132179108,     60753,    306777,    428325,    277158, 184522301,     83147,    428259
       431,    570278,114.094634,     272.2,      25.7,    221070,    151044,  60175284,   3881827,    217175,     21430,      9991,   5833304,    256763,     20794,    299035,    198008,  81397441,   5088814,    293415,    406413,    265057, 110625517,   6811962,    398549
       432,    570279,165.725154,     885.7,     465.0,    239312,    164630, 211958634,  76553125,    220886,     21480,     11020,  19024415,   5124374,     18899,    322470,    214772, 285611964,  99869055,    295898,    426374,    278605, 377639274, 129551299,    389915
       433,    570280,211.841671,     434.0,     267.0,    230591,    158883, 100076681,  42421759,    210702,     21108,     10986,   9160897,   2933153,     18300,    313249,    208680, 135950053,  55717595,    284246,    422977,    276017, 183572076,  73696520,    382216
       434,    570281,140.182496,       8.3,    4356.2,    217942,    145280,   1808915, 632867135,    145501,     25209,     10866,    209234,  47333510,     10909,    296277,    192872,   2459102, 840187077,    193186,    412358,    265407,   3422574,1156166901,    265855
       435,    570282, 26.552826,      94.0,     381.8,    238288,    161416,  22399058,  61628799,    183168,     41608,     17094,   3911115,   6526605,     24031,    317230,    208860,  29819629,  79742779,    239525,    416975,    271141,  39195687, 103521624,    312407
       436,    570283,135.567207,     566.3,     529.2,    226055,    153493, 128014919,  81228326,    199331,     22804,     11000,  12914004,   5821336,     18457,    305385,    200956, 172939628, 106345707,    266924,    407628,    263088, 230839833, 139226253,    354395
       437,    570284,316.541262,     263.0,    4010.8,    177105,    119840,  46578698, 480653660,    125286,     18760,     10073,   4933889,  40401134,     10899,    240765,    157625,  63321107, 632201214,    165532,    356029,    226294,  93635518, 907620879,    238633
       438,    570285,178.131980,     265.5,         0,    211002,    143379,  56020952,         0,    211002,     10616,      5402,   2818536,         0,     10616,    280342,    183477,  74430702,         0,    280342,    396769,    254172, 105342223,         0,    396769
       439,    570286, 91.182409,     293.2,    1963.8,    226506,    154053,  66411426, 302528889,    168043,     24820,     12196,   7277296,  23950324,     14634,    308792,    203078,  90537795, 398805258,    223492,    418688,    267908, 122759250, 526118593,    297024
       440,    570287,124.220627,     187.3,    5536.0,    228798,    154174,  42853820, 853507815,    158013,     20763,     10725,   3888950,  59374713,     11242,    313539,    204838,  58725932,1133984352,    210430,    429754,    273845,  80492965,1516004288,    281865
       441,    570288,211.292187,     343.5,     478.5,    217689,    146971,  74776152,  70325385,    184806,     14543,      6956,   4995470,   3328229,     11015,    298457,    194808, 102520072,  93215492,    250263,    418196,    266127, 143650250, 127341654,    347487
       442,    570289, 97.058641,     282.0,     420.3,    229421,    154554,  64696601,  64958862,    193348,     21195,      9920,   5976859,   4169345,     15762,    314610,    204678,  88719975,  86026201,    261642,    441961,    280144, 124633128, 117744718,    363994
       443,    570290,279.423518,     561.0,     833.7,    226750,    152889, 127206991, 127463937,    191216,     15441,      7420,   8662241,   6186015,     11582,    313485,    202930, 175865354, 169182884,    260297,    438286,    276895, 245878293, 230847276,    360641
       444,    570291,216.257335,     494.8,         0,    237425,    161275, 117477860,         0,    237425,      9058,      4570,   4481841,         0,      9058,    323304,    208958, 159970825,         0,    323304,    469423,    302707, 232270649,         0,    469423
       445,    570292,137.254095,     317.3,         0,    234539,    159207,  74419264,         0,    234539,         0,         0,         0,         0,         0,    315305,    203842, 100046181,         0,    315305,    453720,    292514, 143965439,         0,    453720
       446,    570293,224.422955,     308.5,     163.2,    249042,    168636,  76829592,  27521408,    229090,     11009,      5498,   3396348,    897352,      9642,    341329,    219982, 105300125,  35901065,    311218,    498215,    321739, 153699238,  52507817,    454423
       447,    570294,300.733490,     460.3,     243.5,    226437,    166779, 104228998,  40610690,    211633,      6320,      2978,   2909022,    725243,      5491,    311637,    214306, 143446676,  52183390,    287485,    424781,    288414, 195526888,  70228918,    390943
       448,    570295,259.824118,     710.2,     865.8,    250289,    179504, 177755054, 155414929,    219710,     10494,      4986,   7453166,   4316843,      8115,    342635,    232542, 243339714, 201334723,    295075,    449994,    303290, 319585483, 262588495,    386617
       449,    570296,342.205362,     366.5,         0,    207309,    159033,  75978681,         0,    207309,         0,         0,         0,         0,         0,    289325,    204885, 106037764,         0,    289325,    419497,    284286, 153745605,         0,    419497
       450,    570297,320.128964,    1026.3,     499.2,    236411,    172255, 242628454,  85989903,    221475,     10519,      4816,  10795528,   2404042,      9191,    324849,    222206, 333392578, 110925392,    300953,    439994,    297481, 451566084, 148502595,    406815
       451,    570298,182.182430,     297.8,     718.0,    257105,    182262,  76565990, 130863901,    212149,     15552,      7022,   4631288,   5042017,     10428,    348491,    235545, 103780673, 169120980,    280647,    459734,    309247, 136908766, 222039172,    369341
       452,    570299,300.147839,     203.2,         0,    206263,    157236,  41912636,         0,    206263,         0,         0,         0,         0,         0,    282754,    199653,  57455616,         0,    282754,    417365,    282715,  84808589,         0,    417365
       453,    570300,318.104942,     404.7,     476.3,    233973,    171285,  94689032,  81582885,    207432,      8958,      4008,   3625327,   1909027,      6862,    318139,    218164, 128750871, 103911392,    275811,    440077,    295716, 178098979, 140849525,    378956
       454,    570301,180.911293,     242.0,     273.3,    254914,    182822,  61689115,  49965322,    225115,     11440,      5370,   2768535,   1467635,      8931,    349017,    236892,  84462080,  64742505,    302671,    467118,    312641, 113042655,  85444669,    403266
       455,    570302,122.627055,     675.0,     800.7,    261240,    184638, 176336677, 147839348,    228660,     16170,      7581,  10914929,   6070148,     12517,    352135,    237780, 237691023, 190390465,    303499,    470265,    314945, 317428653, 252176327,    404206
       456,    570303,320.850002,     276.2,         0,    211290,    160746,  58358340,         0,    211290,         0,         0,         0,         0,         0,    291532,    205490,  80521203,         0,    291532,    431398,    291186, 119152207,         0,    431398
       457,    570304,320.954969,     228.3,     483.5,    232538,    169229,  53088486,  81822102,    196502,      8982,      4181,   2050568,   2021690,      6249,    317948,    217380,  72587464, 105103013,    260704,    450971,    302410, 102956646, 146215330,    366410
       458,    570305,318.463494,     267.7,         0,    204849,    156856,  54837988,         0,    204849,         0,         0,         0,         0,         0,    288823,    203271,  77317984,         0,    288823,    401817,    275330, 107566369,         0,    401817
       459,    570306,322.571945,     649.2,     684.0,    224133,    165699, 145507055, 113338440,    200957,      9878,      5215,   6412591,   3566965,      8028,    314494,    215529, 204169511, 147422146,    275243,    417797,    282821, 271233810, 193449682,    364263
       460,    570307,326.025869,     388.0,     299.3,    189354,    154131,  73469488,  46131354,    177910,         0,         0,         0,         0,         0,    272146,    199324, 105592659,  59657544,    248486,    408235,    280234, 158395202,  83873942,    366648
       461,    570308,324.313883,     427.5,       1.2,    190143,    153202,  81286112,    183843,    190078,         0,         0,         0,         0,         0,    268099,    195845, 114612301,    235014,    267973,    404091,    277530, 172748810,    333036,    403870
       462,    570309,392.334003,     406.7,      21.8,    197001,    154831,  80120378,   3375312,    195637,         0,         0,         0,         0,         0,    287391,    204492, 116882012,   4457926,    284709,    406007,    278066, 165123038,   6061836,    401867
       463,    570310,320.493405,     196.2,       9.5,    210445,    160709,  41289285,   1526739,    208986,      7152,      3646,   1403165,     34633,      7049,    299184,    209863,  58699890,   1993695,    296565,    413838,    282166,  81195081,   2680577,    409977
       464,    570311,170.483621,     281.3,     295.5,    222301,    165520,  62533190,  48911262,    199821,     14665,      7693,   4125197,   2273317,     11905,    316988,    218653,  89168678,  64611917,    278056,    428489,    289156, 120533822,  85445675,    373326
       465,    570312,149.970690,     815.7,     131.7,    227407,    167828, 185495496,  22102970,    221954,     16429,      7829,  13400975,   1031075,     15642,    323167,    221813, 263607377,  29212807,    313892,    435504,    292424, 355240350,  38512264,    422410
       466,    570313,251.366306,     392.0,      26.3,    190437,    153809,  74651126,   4045189,    188965,         0,         0,         0,         0,         0,    270846,    197721, 106171545,   5200067,    267908,    411372,    280913, 161257791,   7388018,    406131
       467,    570314,165.113141,     728.7,         0,    203345,    156895, 148177557,         0,    203345,      9828,      5555,   7161784,         0,      9828,    298597,    210003, 217587671,         0,    298597,    417013,    283124, 303877735,         0,    417013
       468,    570315,144.882594,     307.2,     136.7,    214589,    162077,  65921686,  22155967,    203178,     18392,      9504,   5650127,   1299238,     16461,    313156,    217238,  96201477,  29696412,    292313,    427259,    288926, 131254022,  39496190,    397200
       469,    570316,331.085742,     357.2,       3.0,    191457,    154605,  68388589,    463816,    191265,         0,         0,         0,         0,         0,    277712,    201374,  99198649,    604122,    277314,    416129,    283312, 148641453,    849936,    415437
       470,    570317,319.134506,     238.7,     156.3,    195229,    156695,  46601079,  24491385,    184053,         0,         0,         0,         0,         0,    283207,    204502,  67601490,  31963616,    260380,    416879,    283274,  99508941,  44275790,    378129
       471,    570318,245.089642,     167.5,       4.2,    190879,    152231,  31972231,    639368,    190284,         0,         0,         0,         0,         0,    278763,    200387,  46692723,    841625,    277555,    412876,    281007,  69156808,   1180228,    410845
       472,    570319,216.694873,     355.8,      88.7,    199777,    156096,  71080684,  13845734,    193898,      8628,      5073,   3069876,    449964,      8150,    300760,    212006, 107010319,  18804955,    288814,    425714,    288029, 151469092,  25548154,    407182
       473,    570320,189.560930,     781.2,    1036.3,    215198,    163056, 168112547, 168974799,    191586,     18644,     10757,  14564567,  11147188,     15072,    320736,    222249, 250558660, 230316879,    276137,    438878,    293986, 342851223, 304657442,    373265
       474,    570321, 68.850473,     175.8,         0,    208269,    160336,  36613717,         0,    208269,     14082,      8060,   2475533,         0,     14082,    311556,    218117,  54771507,         0,    311556,    432001,    291091,  75945716,         0,    432001
       475,    570322,1073.86879,     530.2,       0.3,    178014,    145913,  94383280,     43774,    178003,         0,         0,         0,         0,         0,    256168,    188352, 135820009,     56506,    256144,    380049,    263247, 201502086,     78974,    380008
       476,    570323,1025.93192,     150.3,         0,    147094,    120725,  22108222,         0,    147094,         0,         0,         0,         0,         0,    214654,    157313,  32262528,         0,    214654,    350070,    242354,  52615586,         0,    350070
       477,    570324,468.420602,     339.0,         0,    158643,    130002,  53780118,         0,    158643,         0,         0,         0,         0,         0,    231812,    169553,  78584359,         0,    231812,    369134,    254755, 125136467,         0,    369134
       478,    570325,236.711874,     219.8,         0,    172465,    140881,  37907741,         0,    172465,         0,         0,         0,         0,         0,    252215,    183937,  55436838,         0,    252215,    389369,    267867,  85583354,         0,    389369
       479,    570326,267.487447,     213.2,      31.5,    180309,    147055,  38441919,   4632239,    177503,         0,         0,         0,         0,         0,    261800,    190820,  55815754,   6010829,    255809,    393757,    270468,  83948977,   8519728,    383351
       480,    570327,270.333221,     223.3,      66.0,    180243,    146888,  40248310,   9694587,    175050,         0,         0,         0,         0,         0,    261689,    190629,  58435091,  12581495,    250625,    405523,    277468,  90553239,  18312921,    385586
       481,    570328,171.865275,     122.7,       5.7,    175671,    143073,  21554854,    815519,    174753,         0,         0,         0,         0,         0,    259537,    188098,  31845165,   1072159,    257525,    402029,    274170,  49328960,   1562767,    398428
       482,    570329,169.796721,     146.3,         0,    184065,    149418,  26928763,         0,    184065,         0,         0,         0,         0,         0,    270961,    195843,  39641577,         0,    270961,    411903,    279899,  60261480,         0,    411903
       483,    570330,169.279224,     181.7,         0,    187637,    151824,  34093693,         0,    187637,         0,         0,         0,         0,         0,    277876,    200138,  50490145,         0,    277876,    428439,    290703,  77847333,         0,    428439
       484,    570331,273.610124,     289.8,         0,    201492,    161071,  58392386,         0,    201492,         0,         0,         0,         0,         0,    301523,    214845,  87381230,         0,    301523,    444650,    300684, 128859603,         0,    444650
       485,    570332,270.495089,     516.0,         0,    202114,    160888, 104290597,         0,    202114,         0,         0,         0,         0,         0,    304012,    215909, 156869943,         0,    304012,    444808,    300734, 229520852,         0,    444808
       486,    570333,699.323138,     144.5,         0,    137680,    112172,  19894791,         0,    137680,         0,         0,         0,         0,         0,    204192,    147671,  29505765,         0,    204192,    341113,    234430,  49290796,         0,    341113
       487,    570334,427.078226,     133.2,         0,    152923,    124497,  20369312,         0,    152923,         0,         0,         0,         0,         0,    227465,    164155,  30298374,         0,    227465,    370442,    253643,  49342915,         0,    370442
       488,    570335,424.284023,     144.5,         0,    167269,    135958,  24170304,         0,    167269,         0,         0,         0,         0,         0,    254302,    182859,  36746701,         0,    254302,    400403,    272605,  57858302,         0,    400403
       489,    570336,170.647210,     181.8,      38.7,    179740,    145862,  32676781,   5644874,    175769,         0,         0,         0,         0,         0,    270766,    194693,  49225275,   7534608,    261847,    418701,    284797,  76119801,  11021660,    403002
       490,    570337,169.815540,     124.7,     116.8,    188225,    152158,  23471692,  17772033,    174922,         0,         0,         0,         0,         0,    284044,    203531,  35420250,  23772366,    254348,    431395,    292374,  53794908,  34149232,    380119
       491,    570338,170.421285,     198.8,      15.0,    198298,    159335,  39421610,   2390024,    196546,         0,         0,         0,         0,         0,    298365,    212904,  59315005,   3193560,    294523,    444132,    300283,  88293375,   4504249,    437665
       492,    570339,253.371126,     195.8,      11.0,    183274,    148145,  35885022,   1629593,    182084,         0,         0,         0,         0,         0,    274288,    196766,  53705500,   2164428,    271662,    428542,    289713,  83908563,   3186840,    423841
       493,    570340,254.397410,     237.2,      32.8,    191601,    154399,  45447871,   5064278,    188647,         0,         0,         0,         0,         0,    286362,    204851,  67925125,   6719123,    279889,    436656,    294647, 103574909,   9664414,    425378
       494,    570341,256.111524,     172.2,       1.2,    199480,    160244,  34350456,    192293,    199310,         0,         0,         0,         0,         0,    301052,    214502,  51841165,    257402,    300677,    454635,    305254,  78288164,    366305,    453988
       495,    570342,246.495591,     637.3,       0.2,    198886,    158651, 126749958,     31730,    198878,         0,         0,         0,         0,         0,    301376,    213902, 192066658,     42780,    301358,    460428,    308339, 293430959,     61668,    460399
       496,    570343,246.833116,     568.7,         0,    200892,    159573, 114247326,         0,    200892,         0,         0,         0,         0,         0,    302918,    214689, 172269388,         0,    302918,    461746,    309138, 262595154,         0,    461746
       497,    570344,201.165079,     675.7,     574.5,    223547,    165652, 151050820,  95166833,    203481,     28326,     14555,  19139696,   8361805,     23553,    328314,    224590, 221841856, 129026747,    292364,    439298,    293843, 296833648, 168813010,    388884
       498,    570345,188.853560,     637.2,     372.0,    247527,    177958, 157723972,  66200319,    228953,     25099,     11514,  15992781,   4283354,     21472,    350470,    235557, 223319738,  87627326,    319790,    453493,    301651, 288965623, 112213999,    412953
       499,    570346,228.393017,     531.5,     245.8,    222702,    166689, 118366238,  40972193,    210160,     14058,      8260,   7471853,   2030242,     12760,    331145,    227360, 176003406,  55885007,    307905,    450533,    300279, 239458255,  73808630,    416888
       500,    570347,243.313835,     674.3,     257.3,    214753,    160756, 144807621,  41362538,    204370,     24483,     12464,  16508635,   3206960,     22172,    315159,    217468, 212511986,  55954505,    296375,    441018,    294853, 297378710,  75865599,    412913
       501,    570348,138.926895,     393.5,     132.8,    243199,    174374,  95698794,  23156849,    231228,     17276,      8373,   6798203,   1111936,     15728,    350620,    234376, 137969021,  31125071,    330402,    474146,    315676, 186576509,  41921745,    446583
       502,    570349,245.230675,     462.0,    1093.3,    245994,    175428, 113649136, 191795604,    203923,     28287,     14289,  13068579,  15622653,     19942,    349935,    233785, 161670025, 255596624,    280688,    457500,    303966, 211364963, 332325747,    365965
       503,    570350,183.122334,     763.8,     148.2,    199579,    157047, 152438357,  23274316,    194986,     12473,      7444,   9526534,   1103173,     11930,    307783,    216643, 235084598,  32106475,    297942,    437807,    294883, 334396635,  43701662,    422374
       504,    570351,187.503029,     444.3,     209.3,    240727,    169353, 106955219,  35445501,    224515,     23199,     10796,  10307306,   2259525,     20382,    340014,    224732, 151068244,  47036466,    313829,    449139,    296348, 199552647,  62025539,    414434
       505,    570352,148.868865,     708.0,     368.7,    247149,    171854, 174981476,  63362502,    228685,     28290,     13270,  20029014,   4892781,     24606,    348867,    229108, 246997664,  84472077,    319499,    459467,    300739, 325302513, 110882494,    420543
       506,    570353,202.879832,     661.7,      10.2,    199842,    157648, 132235367,   1608009,    199440,      9479,      5718,   6272577,     58321,      9444,    304400,    215139, 201421571,   2194415,    303550,    440012,    295850, 291155763,   3017666,    438639
       507,    570354, 67.237171,     121.7,     180.2,    218853,    167251,  26634412,  30138622,    194074,     19507,     12454,   2374003,   2244246,     16120,    331832,    229835,  40383937,  41416314,    282854,    459175,    305530,  55881561,  55056446,    385396
       508,    570355,161.115309,     433.8,      63.0,    223013,    168717,  96743038,  10629146,    218502,     15727,     10243,   6822566,    645340,     15272,    335181,    230704, 145401588,  14534364,    326501,    459954,    305316, 199527849,  19234939,    447107
       509,    570356,170.663791,     449.3,      76.0,    236153,    173698, 106103523,  13201059,    230191,      8898,      5171,   3997730,    393023,      8542,    348588,    236332, 156620812,  17961270,    337873,    479711,    318885, 215534199,  24235296,    464359
       510,    570357,148.898382,     486.5,         0,    255240,    181725, 124174102,         0,    255240,     14671,      6640,   7137517,         0,     14671,    364719,    243080, 177435746,         0,    364719,    490932,    324760, 238838227,         0,    490932
       511,    570358,147.933487,     431.0,     282.5,    270520,    188607, 116594106,  53281567,    246746,     25131,     11485,  10831493,   3244379,     21170,    383590,    252333, 165327427,  71284141,    345494,    500288,    329465, 215624256,  93073831,    450708
       512,    570359, 98.843221,     432.2,     628.7,    253864,    175444, 109719938, 110301331,    216554,     28660,     12851,  12386925,   8079480,     21139,    361402,    236966, 156197817, 148980231,    302200,    481899,    316107, 208276615, 198736600,    403021
       513,    570360,171.330692,     595.8,       3.0,    205040,    161324, 122162916,    483971,    204903,      8395,      5232,   5001644,     15697,      8385,    320958,    224470, 191226479,    673410,    320655,    460536,    310083, 274387077,    930250,    460064
       514,    570361,117.352819,     255.3,     401.3,    220002,    169134,  56166632,  67873383,    194816,     15672,      9921,   4001105,   3981114,     12824,    339009,    234580,  86549026,  94136925,    287304,    473729,    316918, 120943120, 127179181,    396089
       515,    570362,161.151849,     351.8,      90.7,    229273,    172942,  80658069,  15685852,    221467,     16318,     10039,   5740648,    910531,     15448,    351421,    240395, 123629735,  21803812,    336037,    485350,    322215, 170746124,  29224884,    462746
       516,    570363,208.772672,     415.3,     628.5,    238334,    175516,  98979978, 110312026,    207827,     11701,      6672,   4859220,   4193426,      9259,    355018,    240490, 147438868, 151148113,    299399,    494164,    326354, 205226289, 205113484,    412669
       517,    570364,199.426716,     704.7,      51.0,    278427,    196038, 196207428,   9997938,    274868,     18820,      9123,  13262320,    465286,     18401,    393692,    260360, 277434946,  13278362,    387932,    511817,    337448, 360677356,  17209825,    504284
       518,    570365, 81.017228,     234.0,     813.8,    275634,    191033,  64498397, 155462287,    217723,     30931,     13794,   7237964,  11225896,     19201,    379492,    249015,  88801105, 202648032,    290178,    491058,    322566, 114907524, 262503941,    375722
       519,    570366, 79.118844,      87.8,    1491.0,    291285,    199208,  25574792, 297019439,    207149,     32451,     14761,   2849220,  22009054,     16287,    387483,    253260,  34021017, 377610946,    264836,    496398,    325930,  43583780, 485961025,    340632
       520,    570367,236.228489,     703.0,       7.8,    203457,    160003, 143030394,   1248024,    203158,      8201,      5002,   5765298,     39012,      8179,    314118,    220091, 220825104,   1716712,    313472,    449786,    303077, 316199380,   2363997,    448777
       521,    570368,231.938770,     454.8,     434.0,    217763,    167219,  99038538,  72573034,    198901,     15537,      9605,   7066291,   4168746,     13324,    337604,    232992, 153542222, 101118521,    298565,    480750,    319305, 218645038, 138578300,    420502
       522,    570369,198.844834,     380.2,     723.0,    231264,    174175,  87926578, 125928189,    200286,     16099,      9924,   6120985,   7175369,     12749,    351865,    240832, 133778936, 174121210,    291615,    492832,    325885, 187374563, 235614816,    402242
       523,    570370,200.328379,     632.7,      37.5,    229263,    171158, 145054987,   6418408,    227191,     11133,      6159,   7044055,    230946,     10956,    348867,    237427, 220728417,   8903500,    344894,    500264,    328928, 316517157,  12334814,    494155
       524,    570371,128.411298,     508.3,         0,    261983,    188011, 133165917,         0,    261983,     12468,      6986,   6337528,         0,     12468,    380063,    253651, 193185884,         0,    380063,    516128,    338718, 262347860,         0,    516128
       525,    570372,121.607099,     380.0,       4.3,    271744,    193129, 103262796,    830455,    271193,     17243,      8775,   6552337,     37732,     17184,    388931,    258398, 147793875,   1111113,    388016,    522644,    342192, 198604831,   1471425,    521379
       526,    570373,183.935207,     456.8,    1816.7,    280621,    194911, 128187795, 354095574,    219532,     25691,     11990,  11735518,  21782268,     15926,    380650,    250110, 173881142, 454374444,    287609,    505342,    330299, 230840257, 600053771,    380581
       527,    570374, 76.567498,         0,     344.7,    290014,    197522,         0,  68085887,    197522,     12291,      5194,         0,   1790434,      5194,    389042,    253156,         0,  87262792,    253156,    506260,    330589,         0, 113953901,    330589
       528,    570375,113.272113,     387.7,         0,    232084,    158177,  89978993,         0,    232084,     11306,      5362,   4383188,         0,     11306,    320940,    211046, 124428490,         0,    320940,    443294,    289857, 171865015,         0,    443294
       529,    570376,139.451000,     334.2,      95.5,    248670,    170046,  83105513,  16239351,    236774,         0,         0,         0,         0,         0,    340814,    225292, 113899939,  21515364,    323335,    487828,    317848, 163032216,  30354449,    462109
       530,    570377,201.342521,     726.2,     118.7,    230626,    157438, 167480606,  18687843,    223853,     21830,      9649,  15853060,   1145386,     20703,    321621,    210661, 233561284,  25005508,    311353,    452144,    294480, 328346907,  34954834,    437554
