TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
       798,    110217,186.504418,     430.5,     248.2,    260207,    172291, 112019241,  42762709,    236950,      8602,      6365,   3703245,   1579788,      8010,    488087,    279575, 210121553,  69390498,    432927,    709687,    400911, 305520106,  99506053,    628003
       799,    110218,225.206294,     631.8,      35.8,    253864,    168188, 160391204,   6021115,    250939,      8085,      5982,   5108369,    214144,      8014,    475942,    272887, 300700357,   9769343,    469009,    699303,    394913, 441819634,  14137894,    688910
       800,    110219,289.756463,      26.7,       6.7,    324618,    212119,   8667299,   1421199,    309390,         0,         0,         0,         0,         0,    575116,    325703,  15355602,   2182213,    541355,    775430,    431927,  20703990,   2893911,    728933
       801,    110220,121.691275,      64.2,     974.0,    327332,    213573,  21014712, 208020423,    224444,      3583,      2273,    230055,   2214103,      2398,    586698,    331659,  37665996, 323035628,    356029,    771214,    431759,  49511959, 420533182,    464196
       802,    110221,109.716758,     410.8,     591.7,    254647,    167839, 104609001,  99310276,    213561,      6115,      4580,   2511996,   2710089,      5389,    471537,    269656, 193707238, 159555462,    375986,    685945,    384057, 281786374, 227246426,    543061
       803,    110222,115.929055,     757.7,     297.2,    279048,    183708, 211434768,  54598011,    260304,      9143,      6912,   6927692,   2054142,      8704,    513019,    292682, 388714482,  86984992,    469700,    706844,    396022, 535575956, 117697671,    645736
       804,    110223,109.062382,     314.7,         0,    292633,    193127,  92091454,         0,    292633,      8814,      6966,   2773883,         0,      8814,    545116,    310629, 171548122,         0,    545116,    750878,    419781, 236301318,         0,    750878
       805,    110224,440.283477,     837.0,         0,    267078,    177672, 223544276,         0,    267078,      6615,      5251,   5537167,         0,      6615,    488508,    280575, 408881111,         0,    488508,    730044,    404626, 611046876,         0,    730044
       806,    110225,154.970901,     690.5,    2005.7,    307879,    201161, 212590307, 403468128,    239109,      4059,      2551,   2803083,   5116245,      3087,    549763,    311454, 379611232, 624684024,    396195,    747557,    415427, 516188310, 833221061,    533530
       807,    110226,123.039158,     865.3,    1202.3,    292998,    192190, 253531433, 231069580,    246189,      7331,      4681,   6343438,   5628226,      6101,    540469,    307279, 467667659, 369441583,    432189,    744931,    413288, 644588628, 496896451,    590935
       808,    110227,128.331168,     874.7,    1172.7,    280167,    184777, 245062048, 216688105,    236720,      9342,      6623,   8171697,   7766966,      8104,    517569,    295331, 452717177, 346334360,    416347,    729398,    404740, 638004861, 474638945,    581527
       809,    110228,129.381659,     470.2,     470.5,    271504,    179866, 127661317,  84627128,    236284,      9214,      7091,   4332534,   3336321,      8398,    498413,    285422, 234353832, 134290954,    416551,    720574,    399466, 338813675, 187948593,    597158
       810,    110229, 95.959089,     351.3,     353.5,    275061,    180250,  96629017,  63718209,    238495,      8621,      5317,   3028669,   1879399,      7347,    490051,    279359, 172154788,  98753523,    408793,    689515,    382204, 242226697, 135109166,    570994
       811,    110230, 98.367485,     470.0,         0,    273290,    179105, 128446390,         0,    273290,     11072,      7478,   5203921,         0,     11072,    488283,    278462, 229492916,         0,    488283,    685695,    380414, 322276845,         0,    685695
       812,    110231, 98.694480,     339.3,     215.5,    293961,    192397,  99740889,  41461465,    265137,     11809,      8359,   4006755,   1801356,     10830,    519659,    296438, 176320198,  63882412,    456310,    732067,    406330, 248390344,  87564053,    639624
       813,    110232,298.010371,     155.8,      14.7,    279688,    183180,  43575438,   2692752,    274323,         0,         0,         0,         0,         0,    490982,    279478,  76495040,   4108326,    479224,    752605,    412784, 117255893,   6067928,    733714
       814,    110233,216.582172,     284.8,       6.7,    298751,    193789,  85084365,   1298387,    297233,       975,       730,    277675,      4888,       971,    518928,    294011, 147790680,   1969874,    515675,    732902,    404890, 208730614,   2712760,    728158
       815,    110234,188.546917,     516.8,      19.7,    303966,    199295, 157089515,   3926110,    301534,      1179,       863,    609110,     17000,      1171,    535987,    304717, 276997852,   6002931,    530614,    779331,    428169, 402758024,   8434939,    771173
       816,    110235,457.900689,      68.5,       5.5,    328017,    202136,  22469156,   1111745,    322012,         0,         0,         0,         0,         0,    532322,    291315,  36464070,   1602231,    520825,    794092,    429075,  54395281,   2359915,    776679
       817,    110236,406.071786,     288.8,     189.8,    303961,    192115,  87784024,  36463433,    271438,         0,         0,         0,         0,         0,    527796,    293286, 152427428,  55665668,    459603,    781220,    426071, 225616415,  80868364,    677947
       818,    110237,285.716861,     500.7,      47.8,    317527,    201096, 158985804,   9612366,    310982,         0,         0,         0,         0,         0,    562843,    312198, 281815403,  14923046,    548754,    792706,    433606, 396907702,  20726372,    772520
       819,    110238,246.547988,     668.5,     184.0,    318339,    201994, 212809750,  37166915,    301288,         0,         0,         0,         0,         0,    569833,    316189, 380933583,  58178863,    532661,    794628,    435642, 531208932,  80158172,    742017
       820,    110239,198.584361,     172.8,     137.8,    346528,    213897,  59880106,  29475026,    302464,         0,         0,         0,         0,         0,    564586,    308919,  97560516,  42568976,    479646,    819714,    441628, 141646552,  60856376,    694103
       821,    110240,217.339702,     325.7,     215.0,    342703,    213267, 111618251,  45852342,    304946,     11681,      4164,   3804440,    895348,      9488,    578849,    317648, 188531095,  68294352,    502656,    819741,    444828, 266989652,  95637960,    710378
       822,    110241,222.122890,     142.5,     185.8,    349324,    218736,  49778735,  40641062,    290747,     20722,      8485,   2952868,   1576566,     15233,    606055,    334274,  86362866,  62108025,    484143,    833955,    453712, 118838635,  84299687,    663391
       823,    110242,128.377621,     143.7,     255.8,    335190,    210219,  48166776,  53773990,    269431,     21456,      9072,   3083205,   2320745,     14940,    582293,    321440,  83675519,  82224479,    445034,    787148,    429518, 113113232, 109870687,    598965
       824,    110243, 91.440801,         0,    1622.7,    336364,    212778,         0, 345275332,    212778,     10666,      5194,         0,   8428148,      5194,    585388,    324732,         0, 526943169,    324732,    791322,    430826,         0, 699101349,    430826
       825,    110244,236.021137,     950.2,    1164.0,    325561,    209345, 309348030, 243677593,    275217,      9383,      5349,   8915447,   6226018,      7635,    570020,    320225, 541633269, 372741947,    461811,    767592,    423207, 729366252, 492612638,    618408
       826,    110245,196.036049,     925.2,    1588.8,    293098,    188355, 271174205, 299258296,    238922,     11901,      7410,  11011164,  11773513,      9578,    528440,    295815, 488913149, 469990204,    408120,    743653,    409222, 688028193, 650171668,    570676
       827,    110246,196.387664,     759.2,     586.8,    271956,    177128, 206468929, 103938742,    241105,     10750,      7677,   8161279,   4504763,      9750,    486023,    275414, 368988669, 161612718,    417505,    714547,    390804, 542484150, 229323500,    609223
       828,    110247,269.241116,     889.2,         0,    286009,    185206, 254318954,         0,    286009,      7379,      5482,   6561094,         0,      7379,    514697,    289656, 457668315,         0,    514697,    756486,    416103, 672667470,         0,    756486
       829,    110248,439.651427,     722.8,         0,    260191,    169187, 188066174,         0,    260191,         0,         0,         0,         0,         0,    460739,    260794, 333021997,         0,    460739,    721935,    397271, 521814523,         0,    721935
       830,    110249,148.616610,     981.0,    1217.5,    331913,    210346, 325607056, 256096668,    278862,     12330,      6693,  12095348,   8148154,      9870,    576986,    320498, 566023590, 390206641,    465056,    782137,    426298, 767276221, 519017262,    626850
       831,    110250,107.450201,     650.3,    1338.2,    318805,    202882, 207318938, 271496932,    253640,     13282,      8786,   8637050,  11757675,     10755,    555302,    309433, 361113172, 414083545,    417089,    772561,    420786, 502396720, 563096035,    574814
       832,    110251,181.078963,     786.0,    1103.0,    299893,    191990, 235716162, 211764785,    249523,     11845,      8333,   9310197,   9191782,     10206,    520550,    291579, 409152442, 321611746,    413664,    750095,    408673, 589574618, 450766048,    590716
       833,    110252,175.115610,     433.2,    2312.0,    283401,    182219, 122769313, 421289408,    205588,      9233,      6809,   3999547,  15742940,      7369,    490998,    276187, 212700377, 638543566,    325800,    733418,    399974, 317716686, 924739182,    476987
       834,    110253,144.024016,     446.2,     174.8,    290539,    186671, 129638490,  32630074,    270139,      6866,      4153,   3063558,    725940,      6333,    507120,    284866, 226277133,  49794643,    463469,    759380,    414218, 338835237,  72405347,    691588
       835,    110254,371.167234,     735.8,     185.8,    271066,    174924, 199450557,  32500951,    257981,      2881,      1230,   2119960,    228477,      2656,    472788,    266590, 347877344,  49532491,    444725,    744009,    405166, 547441647,  75279895,    697893
       836,    110255,131.668799,     405.2,    1219.8,    332072,    209034, 134555601, 254979840,    251784,     13046,      7061,   5286063,   8612907,      9140,    579947,    320662, 234994395, 391143114,    410750,    817464,    441524, 331236430, 538571044,    572144
       837,    110256, 86.205866,     771.0,     492.7,    319269,    201683, 246156378,  99368973,    285752,     12924,      8186,   9964271,   4033126,     11573,    556146,    308514, 428788359, 152004626,    485560,    807969,    436120, 622943980, 214876323,    701976
       838,    110257,134.169624,     660.0,     589.5,    306479,    194468, 202276057, 114639167,    266397,     13850,      9079,   9141177,   5351870,     12143,    534082,    297120, 352494398, 175152343,    449288,    788316,    426235, 520288509, 251265292,    658749
       839,    110258,156.180685,     419.0,     172.8,    307290,    195829, 128754690,  33839319,    284481,     10088,      6274,   4226792,   1084157,      9307,    535513,    298725, 224379786,  51619759,    487056,    804581,    435819, 337119264,  75309573,    729116
       840,    110259,156.622740,     571.0,     333.2,    302793,    191085, 172894656,  63669356,    272978,      9488,      6970,   5417602,   2322459,      8816,    532372,    294628, 303984518,  98170050,    468920,    771208,    416934, 440359797, 138922393,    676654
       841,    110260,160.495251,     497.8,      78.5,    311787,    197374, 155207759,  15493861,    301539,      9015,      6665,   4487756,    523165,      8805,    551664,    305446, 274618347,  23977514,    529610,    798667,    432315, 397576653,  33936758,    765853
       842,    110261,319.385365,     670.2,       3.8,    267101,    171455, 179011380,    651529,    266764,      3049,      1415,   2043570,      5376,      3043,    466455,    262120, 312618407,    996055,    465735,    743032,    403922, 497980319,   1534904,    741837
       843,    110262,244.552257,     280.8,         0,    247767,    158619,  69572960,         0,    247767,         0,         0,         0,         0,         0,    437132,    244382, 122746623,         0,    437132,    735234,    395846, 206453700,         0,    735234
       844,    110263,148.249298,     703.0,     534.0,    326472,    201627, 229509859, 107668751,    286331,      9970,      7008,   7008817,   3742104,      9017,    584186,    317712, 410682584, 169658219,    498506,    821728,    441322, 577675071, 235665752,    699416
       845,    110264, 35.089805,     211.5,    1253.2,    330329,    205922,  69864600, 258061491,    232410,     11750,      8352,   2485209,  10466763,      9076,    583737,    319822, 123460288, 400800402,    376013,    804783,    433490, 170211651, 543250197,    512544
       846,    110265,145.163199,     583.7,     337.5,    308059,    192665, 179814208,  65024469,    277468,      9389,      7013,   5480099,   2366960,      8759,    548496,    300802, 320157011, 101520763,    482831,    797004,    426478, 465211144, 143936441,    698776
       847,    110266,170.539228,     635.3,     619.8,    322448,    200376, 204851379, 124192915,    276260,      7745,      6001,   4920639,   3719404,      7085,    580653,    316936, 368888680, 196437119,    480871,    842842,    453693, 535457777, 281199028,    695602
       848,    110267,361.886293,    1004.0,      79.7,    286235,    180531, 287380264,  14388311,    281247,      2878,      2287,   2889193,    182283,      2850,    511418,    282247, 513463856,  22495092,    500604,    788631,    423802, 791785503,  33777011,    771415
       849,    110268,126.975591,     249.0,     100.5,    274530,    174127,  68357851,  17499740,    254333,         0,         0,         0,         0,         0,    490833,    272084, 122217392,  27344492,    446830,    771068,    416231, 191996035,  41831246,    699691
       850,    110269,152.198463,     440.2,     230.7,    336382,    207277, 148075244,  47818812,    304570,      8958,      6647,   3943464,   1533376,      8389,    599500,    326397, 263899806,  75299698,    532207,    882104,    470289, 388302168, 108495671,    780632
       851,    110270, 98.932190,     242.3,       1.7,    325700,    202010,  78917050,    343418,    325161,      5829,      4535,   1412366,      7710,      5823,    590127,    321667, 142987889,    546834,    588957,    875918,    467803, 212235052,    795265,    874140
       852,    110271,310.678107,     610.8,     351.5,    294892,    184076, 180120080,  64702581,    265616,      3161,      2489,   1930582,    874923,      2983,    532973,    291954, 325539828, 102621988,    469300,    837346,    447218, 511450946, 157197200,    734282
       853,    110272,519.490879,     668.2,         0,    237482,    148755, 158685597,         0,    237482,         0,         0,         0,         0,         0,    426741,    236009, 285148105,         0,    426741,    791875,    421424, 529130818,         0,    791875
       854,    110273, 86.364235,     320.7,     328.2,    350468,    213236, 112395190,  69984078,    296992,     10387,      7397,   3331207,   2427775,      9222,    597272,    324299, 191545199, 106434841,    490901,    867445,    459274, 278189562, 150733789,    708390
       855,    110274,104.928275,     520.2,    1147.0,    342746,    210074, 178296691, 240955347,    265922,     10541,      7520,   5483515,   8625588,      8792,    606485,    329117, 315493591, 377497586,    445873,    854603,    456114, 444564735, 523162218,    623855
       856,    110275,160.691126,     568.5,     194.0,    343569,    208786, 195319065,  40504419,    319911,      7926,      5707,   4505960,   1107138,      7537,    598516,    324798, 340256525,  63010764,    550471,    854889,    456942, 486004318,  88646756,    785037
       857,    110276,353.961229,     805.0,         0,    293126,    181809, 235966539,         0,    293126,      3074,      2307,   2474666,         0,      3074,    534132,    292305, 429976204,         0,    534132,    884012,    465601, 711629321,         0,    884012
       858,    110277,747.851713,     520.0,       2.7,    255698,    156722, 132963042,    423149,    255379,         0,         0,         0,         0,         0,    436877,    239985, 227176267,    647960,    436242,    834830,    436244, 434111649,   1177858,    833543
       859,    110278,1029.65019,         0,         0,    305045,    188203,         0,         0,         0,         0,         0,         0,         0,         0,    493505,    270535,         0,         0,         0,    830134,    432373,         0,         0,         0
       860,    110279,158.010105,     830.5,     196.5,    357539,    220570, 296935833,  43342055,    339921,         0,         0,         0,         0,         0,    583308,    319007, 484437147,  62684944,    549312,    864918,    460644, 718314213,  90516565,    812917
       861,    110280,133.931969,     701.7,     572.8,    370752,    228286, 260156826, 130762118,    322679,         0,         0,         0,         0,         0,    606201,    330950, 425371029, 189568273,    513322,    855796,    459410, 600511747, 263150143,    722042
       862,    110281,395.921304,    2450.2,     813.5,    347846,    215484, 852292669, 175295935,    325133,     10751,      3869,  26341307,   3147079,      9570,    577888,    316028,1415940292, 257088986,    532954,    852700,    455831,2089285352, 370818764,    784599
       863,    110282,177.840578,     354.7,     264.5,    322023,    202173, 114221399,  53474882,    283969,     31946,     12850,  11331301,   3398775,     25883,    554488,    306745, 196676748,  81134027,    475826,    809752,    434828, 287219209, 115012075,    690709
       864,    110283,152.745989,     525.0,     811.8,    330823,    207522, 173682313, 168466216,    270280,     32805,     13392,  17222403,  10871947,     23273,    574344,    317142, 301530810, 257456093,    448054,    822212,    442482, 431661262, 359206594,    635758
       865,    110284, 96.443818,     226.2,    2416.5,    334226,    210130,  75601884, 507779608,    226320,     12021,      6415,   2719096,  15501618,      7146,    583894,    322578, 132076891, 779510220,    356670,    824315,    444571, 186460124,1074306364,    494114
       866,    110285,269.535095,     685.8,     550.7,    358153,    217693, 245621580, 119883323,    311272,         0,         0,         0,         0,         0,    570361,    309479, 391153395, 170429883,    483286,    831403,    442168, 570176012, 243502062,    701488
       867,    110286,170.327701,       3.0,     741.5,    367527,    223250,   1102581, 165539854,    224180,         0,         0,         0,         0,         0,    585731,    317648,   1757192, 235536285,    319376,    842870,    449307,   2528609, 333161312,    451843
       868,    110287,376.078998,     900.2,     612.0,    345061,    210624, 310623985, 128901630,    305022,         0,         0,         0,         0,         0,    588479,    318991, 529749023, 195222390,    508219,    850646,    454726, 765751878, 278292159,    732731
       869,    110288,120.425123,      24.8,     253.7,    343790,    210961,   8525995,  53520688,    228954,         0,         0,         0,         0,         0,    604570,    327764,  14993345,  83153724,    365260,    856972,    459854,  21252905, 116664950,    513648
       870,    110289,173.723900,     355.7,     438.7,    338967,    208012, 120570502,  91254741,    282020,     11803,      4692,   4198310,   2058369,      8711,    598256,    324242, 212799628, 142244874,    479099,    829416,    445211, 295023254, 195313954,    662342
       871,    110290,117.657083,     397.5,     342.2,    338948,    208291, 134731739,  71277012,    293293,      2371,      1502,    942438,    514064,      2067,    597482,    324172, 237498908, 110931822,    501982,    814417,    437770, 323730571, 149805004,    682809
       872,    110291,161.312978,     357.3,    1634.2,    335828,    207784, 119991178, 339560963,    241012,      9342,      6667,   3338066,  10895752,      7362,    593662,    323372, 212115599, 528454348,    393514,    811761,    434969, 290042097, 710826167,    532748
       873,    110292, 26.234221,     333.0,      80.7,    333445,    207790, 111037224,  16768691,    316942,     10325,      6979,   3438191,    563179,      9885,    587665,    322031, 195692486,  25987909,    552778,    801583,    432636, 266927258,  34913696,    753127
       874,    110293,211.501483,    1182.3,     239.7,    370907,    220786, 438523400,  52922306,    354051,         0,         0,         0,         0,         0,    574185,    307314, 678858639,  73663087,    544219,    848544,    444599,1003233539, 106570361,    803187
       875,    110294,663.476578,         0,         0,    344759,    199685,         0,         0,         0,         0,         0,         0,         0,         0,    514008,    271001,         0,         0,         0,    827593,    431947,         0,         0,         0
       876,    110295,435.236690,    1484.3,    4102.3,    390016,    228406, 578901309, 936988150,    287728,         0,         0,         0,         0,         0,    602683,    318746, 894562116,1307591235,    422970,    884711,    461698,1313176686,1894022140,    616972
       877,    110296,222.177764,         0,    1994.7,    360703,    214863,         0, 428587001,    214863,         0,         0,         0,         0,         0,    561844,    301069,         0, 600541553,    301069,    825456,    433931,         0, 865562682,    433931
       878,    110297,137.947402,         0,    1309.7,    343957,    207781,         0, 272131425,    207781,         0,         0,         0,         0,         0,    566687,    306864,         0, 401899744,    306864,    827357,    439144,         0, 575147216,    439144
       879,    110298,187.577643,     142.5,    1081.5,    350450,    214304,  49939079, 231769942,    238044,         0,         0,         0,         0,         0,    616421,    333643,  87839977, 360835375,    382951,    871232,    461698, 124150574, 499326505,    533108
       880,    110299,130.982325,     615.0,     984.2,    355099,    216278, 218386025, 212861098,    285744,      8889,      5919,   5466897,   5825541,      7405,    616459,    333894, 379122540, 328618110,    475288,    872126,    462836, 536357565, 455523609,    667643
       881,    110300,190.953345,         0,    2279.8,    381357,    223470,         0, 509466055,    223470,         0,         0,         0,         0,         0,    597788,    315987,         0, 720386635,    315987,    838653,    438803,         0,1000383246,    438803
       882,    110301,166.242012,         0,    1080.2,    358884,    211770,         0, 228754242,    211770,         0,         0,         0,         0,         0,    581841,    308984,         0, 333764499,    308984,    826245,    436363,         0, 471358830,    436363
       883,    110302,150.851544,     879.3,     188.8,    367659,    218812, 323282675,  41311623,    350075,      9915,      6087,   8718653,   1149159,      9463,    610946,    327884, 537204473,  61904426,    577507,    821044,    435186, 721943868,  82163194,    775461
       884,    110303,109.489844,     821.0,     190.2,    339716,    203593, 278906884,  38723350,    322526,     10661,      6722,   8752499,   1278593,     10163,    570396,    307386, 468294864,  58464790,    537182,    827358,    434189, 679261271,  82582834,    777708
       885,    110304, 73.033322,     271.3,     190.2,    354377,    214086,  96142526,  40719222,    311688,     10017,      6894,   2717521,   1311213,      9066,    594048,    322160, 161165191,  61274824,    511314,    833517,    441733, 226133270,  84017578,    714300
       886,    110305,179.460422,     441.8,         0,    362402,    216376, 160109390,         0,    362402,      7907,      5442,   3493415,         0,      7907,    627621,    336183, 277283080,         0,    627621,    885387,    466772, 391164176,         0,    885387
       887,    110306,186.557716,     355.2,       8.0,    333841,    201571, 118580479,   1612572,    332009,      4529,      3215,   1608631,     25723,      4511,    584572,    315430, 207639962,   2523443,    580843,    881656,    463985, 313164166,   3711877,    875868
       888,    110307,168.532023,         0,     579.8,    411592,    237900,         0, 137934570,    237900,         0,         0,         0,         0,         0,    615157,    323754,         0, 187712840,    323754,    930835,    483193,         0, 280155338,    483193
       889,    110308,153.342685,         0,     375.0,    435244,    251868,         0,  94450649,    251868,         0,         0,         0,         0,         0,    665375,    349515,         0, 131067996,    349515,    947218,    493188,         0, 184945595,    493188
       890,    110309,334.849171,         0,     826.5,    427988,    249058,         0, 205846510,    249058,         0,         0,         0,         0,         0,    660378,    347708,         0, 287380314,    347708,    927553,    485056,         0, 400899004,    485056
       891,    110310, 78.223389,     719.5,     553.5,    422519,    246134, 304002417, 136235080,    365317,     13429,      8157,   9661850,   4514647,     11719,    712579,    376838, 512700751, 208579972,    603699,    937725,    494778, 674693475, 273859689,    794078
       892,    110311,325.205586,     882.2,      73.7,    375512,    220431, 331276669,  16245756,    367830,      6640,      4194,   5858054,    309061,      6519,    647151,    342942, 570916662,  25274820,    632081,    915524,    480394, 807674874,  35405066,    893968
       893,    110312,664.037850,         0,     694.7,    431199,    248412,         0, 172571752,    248412,         0,         0,         0,         0,         0,    651875,    341230,         0, 237052494,    341230,    959494,    497135,         0, 345359950,    497135
       894,    110313,281.401042,     928.3,      97.7,    395179,    223447, 366844321,  21830753,    384597,      7952,      4742,   7381862,    463293,      7754,    674183,    350690, 625844113,  34262439,    654251,    961590,    501619, 892644426,  49008212,    933249
       895,    110314,273.073704,     361.7,      81.5,    342293,    200979, 123807429,  16379812,    324876,         0,         0,         0,         0,         0,    600817,    318490, 217315344,  25956937,    566020,    943307,    488390, 341194149,  39803820,    887238
       896,    110315,555.644365,     448.8,      66.0,    293689,    176474, 131807500,  11647286,    283838,         0,         0,         0,         0,         0,    509201,    274389, 228529252,  18109697,    489468,    898227,    464146, 403124479,  30633663,    861748
       897,    110316,120.767243,         0,      11.5,    461232,    264284,         0,   3039262,    264284,         0,         0,         0,         0,         0,    697355,    364542,         0,   4192238,    364542,    957200,    498081,         0,   5727933,    498081
       898,    110317,2794.23331,         0,         0,     65014,     58287,         0,         0,         0,         0,         0,         0,         0,         0,    126791,     92076,         0,         0,         0,    243502,    130661,         0,         0,         0
       899,    110318,17510.0405,         0,         0,    115730,     88794,         0,         0,         0,         0,         0,         0,         0,         0,    194156,    128501,         0,         0,         0,    534935,    291101,         0,         0,         0
       900,    110319,21909.8670,         0,       5.0,     36310,     27895,         0,    139473,     27895,         0,         0,         0,         0,         0,     64952,     42730,         0,    213648,     42730,    357532,    186388,         0,    931939,    186388
       901,    110320,2113.09253,         0,         0,    257273,    168550,         0,         0,         0,         0,         0,         0,         0,         0,    449201,    256268,         0,         0,         0,    694840,    389140,         0,         0,         0
       902,    110321,1785.25623,         0,         0,    317676,    195866,         0,         0,         0,         0,         0,         0,         0,         0,    514875,    281946,         0,         0,         0,    791155,    424815,         0,         0,         0
       903,    110322,1910.29537,       3.5,         0,    183582,    128619,    642537,         0,    183582,         0,         0,         0,         0,         0,    303632,    190024,   1062710,         0,    303632,    431699,    267284,   1510946,         0,    431699
       904,    110323,3826.59905,         0,         0,    104870,     70637,         0,         0,         0,         0,         0,         0,         0,         0,    179100,    107312,         0,         0,         0,    483382,    281705,         0,         0,         0
       905,    110324,4104.71562,         0,         0,    139814,     89442,         0,         0,         0,         0,         0,         0,         0,         0,    238872,    135004,         0,         0,         0,    549937,    303970,         0,         0,         0
       906,    350001,28385.3013,         0,         0,    290943,    173565,         0,         0,         0,         0,         0,         0,         0,         0,    417839,    227007,         0,         0,         0,    629027,    315397,         0,         0,         0
       907,    350002,3394.34993,         0,     926.8,    217471,    128197,         0, 118812764,    128197,         0,         0,         0,         0,         0,    373743,    196235,         0, 181870740,    196235,    808370,    422728,         0, 391784650,    422728
       908,    350003,1069.69559,         0,     207.2,    248658,    144096,         0,  29856676,    144096,         0,         0,         0,         0,         0,    434404,    223121,         0,  46230701,    223121,    727072,    395337,         0,  81913840,    395337
       909,    350004,586.267768,         0,     167.2,    251784,    145882,         0,  24391436,    145882,         0,         0,         0,         0,         0,    440109,    226008,         0,  37788615,    226008,    713218,    392246,         0,  65583566,    392246
       910,    350005, 69.163237,         0,         0,    261444,    151383,         0,         0,         0,         0,         0,         0,         0,         0,    456551,    234339,         0,         0,         0,    742953,    407543,         0,         0,         0
       911,    350006,576.489424,         0,     758.3,    298237,    175032,         0, 132726490,    175032,         0,         0,         0,         0,         0,    519797,    271417,         0, 205815820,    271417,    805276,    441130,         0, 334509185,    441130
       912,    350007, 56.175063,         0,         0,    206546,    120037,         0,         0,         0,         0,         0,         0,         0,         0,    356644,    183924,         0,         0,         0,    653597,    365700,         0,         0,         0
       913,    350008,239.709441,         0,         0,    226143,    131264,         0,         0,         0,         0,         0,         0,         0,         0,    393352,    202408,         0,         0,         0,    712805,    394366,         0,         0,         0
       914,    350009,1305.73202,     489.7,     218.3,    245650,    150469, 120294645,  32847324,    224938,         0,         0,         0,         0,         0,    421562,    227484, 206438815,  49659797,    379331,    772538,    407852, 378311779,  89033999,    693182
       915,    350010,288.331794,         0,         0,    256682,    151049,         0,         0,         0,         0,         0,         0,         0,         0,    444933,    232910,         0,         0,         0,    734275,    408466,         0,         0,         0
       916,    350011,1833.02964,         0,         0,    187534,    118953,         0,         0,         0,         0,         0,         0,         0,         0,    337343,    185486,         0,         0,         0,    641389,    358553,         0,         0,         0
       917,    350012,599.249252,     110.2,         0,    202428,    140516,  22307573,         0,    202428,      2403,      2234,    264796,         0,      2403,    417935,    238943,  46056475,         0,    417935,    722600,    389455,  79630535,         0,    722600
       918,    350013,948.821514,         0,         0,    141168,    101454,         0,         0,         0,         0,         0,         0,         0,         0,    281243,    170259,         0,         0,         0,    468930,    271806,         0,         0,         0
       919,    350014,686.139437,         0,         0,    144611,    105914,         0,         0,         0,         0,         0,         0,         0,         0,    295980,    181117,         0,         0,         0,    516075,    307700,         0,         0,         0
       920,    350015,941.442221,         0,         0,    157541,    117760,         0,         0,         0,         0,         0,         0,         0,         0,    351238,    217690,         0,         0,         0,    615801,    363282,         0,         0,         0
       921,    350016,2044.16412,         0,         0,    129687,     99774,         0,         0,         0,         0,         0,         0,         0,         0,    354705,    221481,         0,         0,         0,    637977,    379869,         0,         0,         0
       922,    350017,734.013325,         0,         0,     89198,     67701,         0,         0,         0,         0,         0,         0,         0,         0,    235799,    147022,         0,         0,         0,    458065,    279990,         0,         0,         0
       923,    350018,2842.25997,         0,         0,    123470,     96758,         0,         0,         0,         0,         0,         0,         0,         0,    315775,    202944,         0,         0,         0,    569462,    349281,         0,         0,         0
       924,    350019,5761.95783,         0,       1.2,     72363,     58825,         0,     70590,     58825,         0,         0,         0,         0,         0,    211567,    142220,         0,    170664,    142220,    387327,    253400,         0,    304080,    253400
       925,    350020,1180.22854,         0,         0,    144712,    112469,         0,         0,         0,         0,         0,         0,         0,         0,    347164,    227883,         0,         0,         0,    604690,    376991,         0,         0,         0
       926,    350021,501.802823,     362.7,     377.2,    157600,    122933,  57161647,  46370257,    143958,         0,         0,         0,         0,         0,    380529,    249826, 138017711,  94234482,    329096,    608837,    385121, 220825251, 145267498,    520803
       927,    350022,967.116751,    1350.2,    1962.2,    142073,    112929, 191826569, 221588441,    128214,         0,         0,         0,         0,         0,    391318,    260777, 528357853, 511696575,    329242,    633714,    404466, 855640348, 793643877,    524701
       928,    350023,855.064672,         0,      93.7,    101072,     82805,         0,   7758866,     82805,         0,         0,         0,         0,         0,    298700,    202210,         0,  18947086,    202210,    523265,    338627,         0,  31729380,    338627
       929,    350024,704.930949,    2621.7,    1371.0,    127802,    104656, 335058293, 143483407,    122108,         0,         0,         0,         0,         0,    382702,    258854,1003329830, 354889184,    352236,    609931,    394908,1599055847, 541419349,    557036
       930,    350025,399.513869,         0,     350.8,    120797,    100602,         0,  35291180,    100602,         0,         0,         0,         0,         0,    360430,    245847,         0,  86243209,    245847,    582751,    381296,         0, 133758774,    381296
       931,    350026,1001.02684,    1060.8,    1969.5,    122407,    101084, 129849229, 199084716,    110963,         0,         0,         0,         0,         0,    369813,    251654, 392297995, 495632377,    306400,    607958,    398568, 644921870, 784980158,    495584
